epoch_id,label_year,years,annual_rainfall_mm,monsoon_rainfall_mm,rx1day_mm,rx5day_mm,r95p_days,cwd_days,cdd_days,pre30_rainfall_mm,pre90_rainfall_mm,mean_tmax_c,annual_max_tmax_c,tx95_days,heatwave_max_days,mean_dtr_c,high_dtr_days,mean_rh_percent,strong_wind_days,rx5day_mm_percentile,r95p_days_percentile,cdd_days_percentile,tx95_days_percentile,heatwave_max_days_percentile,high_dtr_days_percentile,climate_extreme_score,monsoon_rainfall_mm_z,rx5day_mm_z,r95p_days_z,cdd_days_z,annual_max_tmax_c_z,tx95_days_z,heatwave_max_days_z,mean_dtr_c_z
E2004,2004,"2003,2004,2005",703.4133333333333,372.6033333333333,54.22666666666667,83.06666666666668,2.6666666666666665,8.0,38.666666666666664,66.59666666666666,357.71999999999997,30.230989719789406,46.14666666666667,18.0,11.0,13.199705267360331,18.0,43.388973376250725,16.0,0.36111111111111116,0.39444444444444443,0.4611111111111111,0.5499999999999999,0.8055555555555555,0.5277777777777778,0.5166666666666666,-0.426253688429393,-0.382652423291884,-0.39814111749322073,-0.2551780736896648,0.17418981241847897,-0.0238222751850098,0.8942671527334634,0.08554208171077321
E2009,2009,"2008,2009,2010",874.5600000000001,450.9433333333333,69.74666666666667,122.56,4.333333333333333,10.333333333333334,44.666666666666664,56.20666666666667,447.36000000000007,29.942309304588665,45.24333333333334,9.666666666666666,4.333333333333333,12.898525563290667,13.0,46.11910479826334,13.333333333333334,0.6166666666666667,0.5555555555555555,0.5833333333333334,0.3055555555555555,0.26666666666666666,0.4444444444444444,0.462037037037037,-0.00895604340691616,0.05635000826383734,-0.04265797687427369,0.1701187157931097,-0.3055402604007201,-0.7682683747165687,-0.8591978526262686,-0.18902719593473355
E2014,2014,"2013,2014,2015",1002.4033333333333,546.38,61.673333333333325,126.64333333333333,6.333333333333333,8.333333333333334,41.0,127.53333333333332,538.6033333333334,28.862246575342468,45.373333333333335,11.666666666666666,7.333333333333333,12.150319634703196,5.333333333333333,50.27833789954338,16.666666666666668,0.6722222222222222,0.7388888888888889,0.48888888888888893,0.37777777777777777,0.4666666666666666,0.16111111111111112,0.4842592592592592,0.49941128169896964,0.1017397768877197,0.3839217918684628,-0.08978487777969676,-0.23650161523485957,-0.5896013108289946,-0.07013860021438925,-0.8711261506997249
E2019,2019,"2018,2019,2020",1918.4833333333333,585.04,182.08,237.04666666666665,9.333333333333334,15.666666666666666,24.666666666666668,90.23,581.6866666666667,27.87859398158545,42.98666666666667,7.666666666666667,3.3333333333333335,11.532635027571922,8.0,57.10480245527359,13.666666666666666,0.561111111111111,0.5833333333333334,0.10555555555555556,0.19999999999999998,0.1722222222222222,0.2611111111111111,0.3138888888888889,0.7053434613845573,1.3289679618604617,1.0237914449825678,-1.2475372491494716,-1.5039803316132643,-0.9469354386041428,-1.122217603430228,-1.4342358626129617
E2024,2024,"2023,2024,2025",1581.5366666666666,1023.5866666666667,162.48666666666665,231.57999999999996,10.0,18.0,39.333333333333336,107.21333333333332,1006.4733333333334,28.179161239613745,45.01666666666667,9.0,5.0,11.16076682386406,9.333333333333334,59.01001479651671,11.0,0.9,0.9,0.4777777777777778,0.2722222222222222,0.3,0.3055555555555555,0.5259259259259259,3.0413721980766315,1.2682012512129779,1.1659847012301465,-0.20792287485824507,-0.42591533402325027,-0.8278240626790935,-0.6838513520902954,-1.7732480294081812
