file_path,file_type,size_bytes,modified_utc,workflow_role,data_status,reproducible,source,spatial_reference,temporal_coverage
analysis/README_INTEGRATED_EXPERIMENTS.md,.md,3411,2026-07-29T21:30:39.500126+00:00,documentation,project_working_file,True,project workspace,not_applicable,not_applicable
analysis/SOURCE_DATA_MANIFEST.md,.md,2004,2026-07-29T21:30:40.092126+00:00,documentation,project_working_file,True,project workspace,not_applicable,not_applicable
analysis/build_experiments_results_discussion.py,.py,62327,2026-07-29T21:26:41.344126+00:00,executable_code,project_working_file,True,project workspace,not_applicable,not_applicable
analysis/build_results_workbook.mjs,.mjs,19293,2026-07-29T20:51:59.080126+00:00,executable_code,project_working_file,True,project workspace,not_applicable,not_applicable
analysis/derived/raw/E2004_indices_ndvi_ndbi_mndwi_bsi.f32,.f32,6455680,2026-07-29T20:28:36.936126+00:00,source_or_frozen_input,derived,True,project workspace,not_applicable,see source manifest
analysis/derived/raw/E2004_provisional_landcover.u8,.u8,403480,2026-07-29T20:28:37.004126+00:00,source_or_frozen_input,derived,True,project workspace,not_applicable,see source manifest
analysis/derived/raw/E2004_valid_observations.f32,.f32,1613920,2026-07-29T20:28:36.984126+00:00,source_or_frozen_input,derived,True,project workspace,not_applicable,see source manifest
analysis/derived/raw/E2009_indices_ndvi_ndbi_mndwi_bsi.f32,.f32,6455680,2026-07-29T20:28:37.236126+00:00,source_or_frozen_input,derived,True,project workspace,not_applicable,see source manifest
analysis/derived/raw/E2009_provisional_landcover.u8,.u8,403480,2026-07-29T20:28:37.308126+00:00,source_or_frozen_input,derived,True,project workspace,not_applicable,see source manifest
analysis/derived/raw/E2009_valid_observations.f32,.f32,1613920,2026-07-29T20:28:37.284126+00:00,source_or_frozen_input,derived,True,project workspace,not_applicable,see source manifest
analysis/derived/raw/E2014_indices_ndvi_ndbi_mndwi_bsi.f32,.f32,6455680,2026-07-29T20:28:37.480126+00:00,source_or_frozen_input,derived,True,project workspace,not_applicable,see source manifest
analysis/derived/raw/E2014_provisional_landcover.u8,.u8,403480,2026-07-29T20:28:37.572126+00:00,source_or_frozen_input,derived,True,project workspace,not_applicable,see source manifest
analysis/derived/raw/E2014_valid_observations.f32,.f32,1613920,2026-07-29T20:28:37.548126+00:00,source_or_frozen_input,derived,True,project workspace,not_applicable,see source manifest
analysis/derived/raw/E2019_indices_ndvi_ndbi_mndwi_bsi.f32,.f32,6455680,2026-07-29T20:28:37.808126+00:00,source_or_frozen_input,derived,True,project workspace,not_applicable,see source manifest
analysis/derived/raw/E2019_provisional_landcover.u8,.u8,403480,2026-07-29T20:28:37.896126+00:00,source_or_frozen_input,derived,True,project workspace,not_applicable,see source manifest
analysis/derived/raw/E2019_reflectance_6band.f32,.f32,9683520,2026-07-29T20:28:38.468126+00:00,source_or_frozen_input,derived,True,project workspace,not_applicable,see source manifest
analysis/derived/raw/E2019_valid_observations.f32,.f32,1613920,2026-07-29T20:28:37.876126+00:00,source_or_frozen_input,derived,True,project workspace,not_applicable,see source manifest
analysis/derived/raw/E2024_indices_ndvi_ndbi_mndwi_bsi.f32,.f32,6455680,2026-07-29T20:28:38.096126+00:00,source_or_frozen_input,derived,True,project workspace,not_applicable,see source manifest
analysis/derived/raw/E2024_provisional_landcover.u8,.u8,403480,2026-07-29T20:28:38.172126+00:00,source_or_frozen_input,derived,True,project workspace,not_applicable,see source manifest
analysis/derived/raw/E2024_valid_observations.f32,.f32,1613920,2026-07-29T20:28:38.156126+00:00,source_or_frozen_input,derived,True,project workspace,not_applicable,see source manifest
analysis/derived/raw/raw_manifest.json,.json,5752,2026-07-29T20:28:38.472126+00:00,source_or_frozen_input,derived,True,project workspace,not_applicable,see source manifest
analysis/derived/tables/ablation_component_ranks.csv,.csv,934,2026-07-29T21:17:46.816126+00:00,tabular_data_or_result,derived,True,project workspace,not_applicable,see source manifest
analysis/derived/tables/best_proxy_model.json,.json,167,2026-07-29T21:17:46.636126+00:00,other,derived,True,project workspace,not_applicable,not_applicable
analysis/derived/tables/best_proxy_model_confusion_matrix.csv,.csv,450,2026-07-29T21:17:46.636126+00:00,tabular_data_or_result,derived,True,project workspace,not_applicable,see source manifest
analysis/derived/tables/climate_spectral_exploratory_associations.csv,.csv,1061,2026-07-29T21:16:00.752126+00:00,tabular_data_or_result,derived,True,project workspace,not_applicable,see source manifest
analysis/derived/tables/component_endpoint_hotspots.csv,.csv,7297,2026-07-29T21:15:58.732126+00:00,tabular_data_or_result,derived,True,project workspace,not_applicable,see source manifest
analysis/derived/tables/component_epoch_integrated_scores.csv,.csv,168038,2026-07-29T21:16:00.340126+00:00,tabular_data_or_result,derived,True,project workspace,not_applicable,see source manifest
analysis/derived/tables/component_epoch_multiscale_landsat.csv,.csv,100989,2026-07-29T21:15:58.764126+00:00,tabular_data_or_result,derived,True,project workspace,not_applicable,see source manifest
analysis/derived/tables/component_five_epoch_theil_sen_trends.csv,.csv,43839,2026-07-29T21:16:00.656126+00:00,tabular_data_or_result,derived,True,project workspace,not_applicable,see source manifest
analysis/derived/tables/component_multiscale_terrain_hydrology.csv,.csv,9151,2026-07-29T21:16:00.288126+00:00,tabular_data_or_result,derived,True,project workspace,not_applicable,see source manifest
analysis/derived/tables/dynamic_factor_spearman_correlation.csv,.csv,1115,2026-07-29T21:16:00.344126+00:00,tabular_data_or_result,derived,True,project workspace,not_applicable,see source manifest
analysis/derived/tables/endpoint_screening_summary.json,.json,573,2026-07-29T21:15:58.768126+00:00,other,derived,True,project workspace,not_applicable,not_applicable
analysis/derived/tables/factor_redundancy_screen.csv,.csv,169,2026-07-29T21:16:00.344126+00:00,tabular_data_or_result,derived,True,project workspace,not_applicable,see source manifest
analysis/derived/tables/integrated_score_component_ranks_by_scale.csv,.csv,753,2026-07-29T21:17:46.828126+00:00,tabular_data_or_result,derived,True,project workspace,not_applicable,see source manifest
analysis/derived/tables/integrated_score_scale_rank_correlations.csv,.csv,252,2026-07-29T21:17:46.828126+00:00,tabular_data_or_result,derived,True,project workspace,not_applicable,see source manifest
analysis/derived/tables/leave_one_domain_factor_out_ablation.csv,.csv,450,2026-07-29T21:17:46.816126+00:00,tabular_data_or_result,derived,True,project workspace,not_applicable,see source manifest
analysis/derived/tables/matched_epoch_climate_metrics.csv,.csv,3445,2026-07-29T21:15:58.940126+00:00,tabular_data_or_result,derived,True,project workspace,not_applicable,see source manifest
analysis/derived/tables/monte_carlo_domain_weight_rank_uncertainty.csv,.csv,1637,2026-07-29T21:17:46.804126+00:00,tabular_data_or_result,derived,True,project workspace,not_applicable,see source manifest
analysis/derived/tables/nasa_power_annual_climate_metrics_1991_2025.csv,.csv,5400,2026-07-29T21:15:58.896126+00:00,tabular_data_or_result,derived,True,project workspace,not_applicable,see source manifest
analysis/derived/tables/nasa_power_daily_climate_1991_2025.csv,.csv,821039,2026-07-29T21:15:59.052126+00:00,tabular_data_or_result,derived,True,project workspace,not_applicable,see source manifest
analysis/derived/tables/proxy_model_feature_table.csv,.csv,2807661,2026-07-29T21:16:01.072126+00:00,tabular_data_or_result,derived,True,project workspace,not_applicable,see source manifest
analysis/derived/tables/sitewide_epoch_spectral_climate_series.csv,.csv,3803,2026-07-29T21:16:00.724126+00:00,tabular_data_or_result,derived,True,project workspace,not_applicable,see source manifest
analysis/derived/tables/spatially_blocked_model_comparison.csv,.csv,2130,2026-07-29T21:17:46.632126+00:00,tabular_data_or_result,derived,True,project workspace,not_applicable,see source manifest
analysis/extract_geotiff_raw.mjs,.mjs,5547,2026-07-29T20:28:21.876126+00:00,executable_code,project_working_file,True,project workspace,not_applicable,not_applicable
analysis/figures/figure_01_matched_climate_anomalies.png,.png,225789,2026-07-29T21:17:47.276126+00:00,other,project_working_file,False,project workspace,not_applicable,not_applicable
analysis/figures/figure_02_climate_spectral_coevolution.png,.png,173299,2026-07-29T21:17:47.752126+00:00,other,project_working_file,False,project workspace,not_applicable,not_applicable
analysis/figures/figure_03_terrain_hydrology_atlas.png,.png,7355494,2026-07-29T21:17:52.376126+00:00,other,project_working_file,False,project workspace,not_applicable,not_applicable
analysis/figures/figure_04_component_exposure_trajectories.png,.png,418836,2026-07-29T21:17:53.140126+00:00,other,project_working_file,False,project workspace,not_applicable,not_applicable
analysis/figures/figure_05_factor_redundancy_heatmap.png,.png,293184,2026-07-29T21:17:53.724126+00:00,other,project_working_file,False,project workspace,not_applicable,not_applicable
analysis/figures/figure_06_spatially_blocked_model_comparison.png,.png,283955,2026-07-29T21:17:54.484126+00:00,other,project_working_file,False,project workspace,not_applicable,not_applicable
analysis/figures/figure_07_integrated_hotspot_map.png,.png,625900,2026-07-29T21:17:55.572126+00:00,other,project_working_file,False,project workspace,not_applicable,not_applicable
analysis/figures/figure_08_monte_carlo_rank_uncertainty.png,.png,263164,2026-07-29T21:17:55.968126+00:00,other,project_working_file,False,project workspace,not_applicable,not_applicable
analysis/figures/figure_09_scale_and_ablation_sensitivity.png,.png,358944,2026-07-29T21:17:56.756126+00:00,other,project_working_file,False,project workspace,not_applicable,not_applicable
analysis/run_integrated_experiments.py,.py,67426,2026-07-29T21:15:49.684126+00:00,executable_code,project_working_file,True,project workspace,not_applicable,not_applicable
analysis/validation/integrated_experiment_summary.json,.json,8551,2026-07-29T21:17:56.764126+00:00,other,project_working_file,False,project workspace,not_applicable,not_applicable
analysis/validation/integrated_experiment_validation.json,.json,2104,2026-07-29T21:17:56.812126+00:00,other,project_working_file,False,project workspace,not_applicable,not_applicable
data/source/N33E072.hgt.gz,.gz,9703787,2026-07-29T20:26:11.132126+00:00,spatial_data,original_or_frozen_input,False,project workspace,see file metadata or manifest,see source manifest
data/source/nasa_power_taxila_1991_2025_daily.json,.json,1263272,2026-07-29T20:26:04.008126+00:00,source_or_frozen_input,original_or_frozen_input,False,project workspace,not_applicable,see source manifest
deliverables/Taxila_PreserveX_Experiments_Results_Discussion.docx,.docx,9707911,2026-07-29T21:26:50.472126+00:00,documentation,derived,True,project workspace,not_applicable,not_applicable
deliverables/Taxila_PreserveX_Integrated_Experiments_Reproducibility_Bundle.zip,.zip,30984285,2026-07-29T21:34:53.024126+00:00,other,derived,True,project workspace,not_applicable,not_applicable
deliverables/Taxila_PreserveX_Integrated_Experiments_Results.xlsx,.xlsx,139276,2026-07-29T21:18:40.680126+00:00,tabular_data_or_result,derived,True,project workspace,not_applicable,see source manifest
deliverables/Taxila_PreserveX_Integrated_Experiments_Results.xlsx.inspect.ndjson,.ndjson,7345513,2026-07-29T21:18:40.732126+00:00,other,derived,True,project workspace,not_applicable,not_applicable
deliverables/workbook_formula_error_scan.txt,.txt,60,2026-07-29T21:18:26.612126+00:00,documentation,derived,True,project workspace,not_applicable,not_applicable
deliverables/workbook_inspection.txt,.txt,3691,2026-07-29T21:18:26.604126+00:00,documentation,derived,True,project workspace,not_applicable,not_applicable
deliverables/workbook_previews/2024_ranking.png,.png,167030,2026-07-29T21:18:28.572126+00:00,other,derived,True,project workspace,not_applicable,not_applicable
deliverables/workbook_previews/ablation.png,.png,78501,2026-07-29T21:18:36.548126+00:00,other,derived,True,project workspace,not_applicable,not_applicable
deliverables/workbook_previews/climate_epochs.png,.png,133187,2026-07-29T21:18:28.248126+00:00,other,derived,True,project workspace,not_applicable,not_applicable
deliverables/workbook_previews/climate_spectral.png,.png,91569,2026-07-29T21:18:37.412126+00:00,other,derived,True,project workspace,not_applicable,not_applicable
deliverables/workbook_previews/component_epochs.png,.png,3844994,2026-07-29T21:18:35.612126+00:00,other,derived,True,project workspace,not_applicable,not_applicable
deliverables/workbook_previews/endpoint_screen.png,.png,70013,2026-07-29T21:18:27.520126+00:00,other,derived,True,project workspace,not_applicable,not_applicable
deliverables/workbook_previews/experiment_matrix.png,.png,96048,2026-07-29T21:18:27.356126+00:00,other,derived,True,project workspace,not_applicable,not_applicable
deliverables/workbook_previews/model_comparison.png,.png,142192,2026-07-29T21:18:36.288126+00:00,other,derived,True,project workspace,not_applicable,not_applicable
deliverables/workbook_previews/rank_uncertainty.png,.png,169600,2026-07-29T21:18:35.932126+00:00,other,derived,True,project workspace,not_applicable,not_applicable
deliverables/workbook_previews/scale_sensitivity.png,.png,46590,2026-07-29T21:18:36.676126+00:00,other,derived,True,project workspace,not_applicable,not_applicable
deliverables/workbook_previews/summary.png,.png,117176,2026-07-29T21:18:27.056126+00:00,other,derived,True,project workspace,not_applicable,not_applicable
deliverables/workbook_previews/terrain.png,.png,487666,2026-07-29T21:18:37.264126+00:00,other,derived,True,project workspace,not_applicable,not_applicable
deliverables/workbook_previews/validation.png,.png,90502,2026-07-29T21:18:37.584126+00:00,other,derived,True,project workspace,not_applicable,not_applicable
deliverables/ziOHiBfx,none,13661249,2026-07-29T21:34:52.288126+00:00,other,derived,True,project workspace,not_applicable,not_applicable
inputs/ProjectTaxila/Taxila_PreserveX_Q1_Working_Manuscript_Through_Results.docx,.docx,12387440,2026-07-29T20:21:25.276126+00:00,documentation,original_or_frozen_input,True,project workspace,not_applicable,not_applicable
inputs/ProjectTaxila/proposal_final.docx,.docx,29670,2026-07-29T20:21:16.476126+00:00,documentation,original_or_frozen_input,True,project workspace,not_applicable,not_applicable
inputs/Taxila_PreserveX_Stage3_M1_Spatial_Foundation_Bundle.zip,.zip,127196,2026-07-29T20:21:28.828126+00:00,other,original_or_frozen_input,False,project workspace,not_applicable,not_applicable
inputs/Taxila_PreserveX_Stage4_Batch1_Landsat_Reproducibility_Bundle.zip,.zip,99205446,2026-07-31T09:42:32.167384+00:00,other,original_or_frozen_input,False,project workspace,not_applicable,not_applicable
inputs/Taxila_PreserveX_Stage4_Batch2_Land_Cover_Reproducibility_Bundle.zip,.zip,42092442,2026-07-29T20:21:46.664126+00:00,other,original_or_frozen_input,False,project workspace,not_applicable,not_applicable
inputs/Taxila_PreserveX_Stage4_Batch2_Land_Cover_Reproducibility_Bundle.zip.openai-download-c30b0c3b48ae43df8195a778c66d1e2d,.openai-download-c30b0c3b48ae43df8195a778c66d1e2d,28442624,2026-07-29T20:21:45.900126+00:00,other,original_or_frozen_input,False,project workspace,not_applicable,not_applicable
inputs/Taxila_PreserveX_Stage4_Batch3_Reproducibility_Bundle.zip,.zip,177679864,2026-07-29T20:22:01.908126+00:00,other,original_or_frozen_input,False,project workspace,not_applicable,not_applicable
inputs/Taxila_PreserveX_Stage4_Batch4_Dual_AI_Screening_Reproducibility_Bundle.zip,.zip,2120468,2026-07-29T20:22:05.568126+00:00,other,original_or_frozen_input,False,project workspace,not_applicable,not_applicable
upload/Pasted text(1).txt,.txt,35299,2026-07-31T21:15:14.018483+00:00,documentation,project_working_file,True,project workspace,not_applicable,not_applicable
work/landcover/Taxila_PreserveX_Stage4_Batch2/README.md,.md,2197,2026-07-18T15:59:48+00:00,documentation,project_working_file,True,project workspace,not_applicable,not_applicable
work/landcover/Taxila_PreserveX_Stage4_Batch2/REFERENCE_LABELING_PROTOCOL.md,.md,3461,2026-07-18T15:59:48+00:00,documentation,project_working_file,True,project workspace,not_applicable,not_applicable
work/landcover/Taxila_PreserveX_Stage4_Batch2/batch2_config.json,.json,2971,2026-07-18T15:56:36+00:00,other,project_working_file,False,project workspace,not_applicable,not_applicable
work/landcover/Taxila_PreserveX_Stage4_Batch2/classify_landcover.py,.py,28970,2026-07-18T15:56:36+00:00,executable_code,project_working_file,True,project workspace,not_applicable,not_applicable
work/landcover/Taxila_PreserveX_Stage4_Batch2/outputs/E2004_class_probabilities.tif,.tif,2599904,2026-07-18T15:57:50+00:00,spatial_data,derived,True,project workspace,see file metadata or manifest,see source manifest
work/landcover/Taxila_PreserveX_Stage4_Batch2/outputs/E2004_maximum_class_probability.tif,.tif,577168,2026-07-18T15:57:50+00:00,spatial_data,derived,True,project workspace,see file metadata or manifest,see source manifest
work/landcover/Taxila_PreserveX_Stage4_Batch2/outputs/E2004_normalized_entropy.tif,.tif,1233769,2026-07-18T15:57:50+00:00,spatial_data,derived,True,project workspace,see file metadata or manifest,see source manifest
work/landcover/Taxila_PreserveX_Stage4_Batch2/outputs/E2004_provisional_landcover.tif,.tif,63750,2026-07-18T15:57:50+00:00,spatial_data,derived,True,project workspace,see file metadata or manifest,see source manifest
work/landcover/Taxila_PreserveX_Stage4_Batch2/outputs/E2009_class_probabilities.tif,.tif,2676866,2026-07-18T15:57:52+00:00,spatial_data,derived,True,project workspace,see file metadata or manifest,see source manifest
work/landcover/Taxila_PreserveX_Stage4_Batch2/outputs/E2009_maximum_class_probability.tif,.tif,570718,2026-07-18T15:57:52+00:00,spatial_data,derived,True,project workspace,see file metadata or manifest,see source manifest
work/landcover/Taxila_PreserveX_Stage4_Batch2/outputs/E2009_normalized_entropy.tif,.tif,1268979,2026-07-18T15:57:52+00:00,spatial_data,derived,True,project workspace,see file metadata or manifest,see source manifest
work/landcover/Taxila_PreserveX_Stage4_Batch2/outputs/E2009_provisional_landcover.tif,.tif,67210,2026-07-18T15:57:52+00:00,spatial_data,derived,True,project workspace,see file metadata or manifest,see source manifest
work/landcover/Taxila_PreserveX_Stage4_Batch2/outputs/E2014_class_probabilities.tif,.tif,2287120,2026-07-18T15:57:54+00:00,spatial_data,derived,True,project workspace,see file metadata or manifest,see source manifest
work/landcover/Taxila_PreserveX_Stage4_Batch2/outputs/E2014_maximum_class_probability.tif,.tif,539720,2026-07-18T15:57:54+00:00,spatial_data,derived,True,project workspace,see file metadata or manifest,see source manifest
work/landcover/Taxila_PreserveX_Stage4_Batch2/outputs/E2014_normalized_entropy.tif,.tif,1049429,2026-07-18T15:57:54+00:00,spatial_data,derived,True,project workspace,see file metadata or manifest,see source manifest
work/landcover/Taxila_PreserveX_Stage4_Batch2/outputs/E2014_provisional_landcover.tif,.tif,74408,2026-07-18T15:57:54+00:00,spatial_data,derived,True,project workspace,see file metadata or manifest,see source manifest
work/landcover/Taxila_PreserveX_Stage4_Batch2/outputs/E2019_class_probabilities.tif,.tif,2227492,2026-07-18T15:57:56+00:00,spatial_data,derived,True,project workspace,see file metadata or manifest,see source manifest
work/landcover/Taxila_PreserveX_Stage4_Batch2/outputs/E2019_maximum_class_probability.tif,.tif,529212,2026-07-18T15:57:56+00:00,spatial_data,derived,True,project workspace,see file metadata or manifest,see source manifest
work/landcover/Taxila_PreserveX_Stage4_Batch2/outputs/E2019_normalized_entropy.tif,.tif,1011397,2026-07-18T15:57:56+00:00,spatial_data,derived,True,project workspace,see file metadata or manifest,see source manifest
work/landcover/Taxila_PreserveX_Stage4_Batch2/outputs/E2019_provisional_landcover.tif,.tif,73484,2026-07-18T15:57:56+00:00,spatial_data,derived,True,project workspace,see file metadata or manifest,see source manifest
work/landcover/Taxila_PreserveX_Stage4_Batch2/outputs/E2024_class_probabilities.tif,.tif,2188414,2026-07-18T15:57:58+00:00,spatial_data,derived,True,project workspace,see file metadata or manifest,see source manifest
work/landcover/Taxila_PreserveX_Stage4_Batch2/outputs/E2024_maximum_class_probability.tif,.tif,535966,2026-07-18T15:57:58+00:00,spatial_data,derived,True,project workspace,see file metadata or manifest,see source manifest
work/landcover/Taxila_PreserveX_Stage4_Batch2/outputs/E2024_normalized_entropy.tif,.tif,995303,2026-07-18T15:57:58+00:00,spatial_data,derived,True,project workspace,see file metadata or manifest,see source manifest
work/landcover/Taxila_PreserveX_Stage4_Batch2/outputs/E2024_provisional_landcover.tif,.tif,72166,2026-07-18T15:57:58+00:00,spatial_data,derived,True,project workspace,see file metadata or manifest,see source manifest
work/landcover/Taxila_PreserveX_Stage4_Batch2/outputs/batch2_validation.json,.json,751,2026-07-18T15:57:58+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/landcover/Taxila_PreserveX_Stage4_Batch2/outputs/epoch_probability_diagnostics.csv,.csv,506,2026-07-18T15:57:58+00:00,tabular_data_or_result,derived,True,project workspace,not_applicable,see source manifest
work/landcover/Taxila_PreserveX_Stage4_Batch2/outputs/independent_reference_sample_allocation.csv,.csv,1333,2026-07-18T15:57:58+00:00,tabular_data_or_result,derived,True,project workspace,not_applicable,see source manifest
work/landcover/Taxila_PreserveX_Stage4_Batch2/outputs/independent_reference_sample_template.csv,.csv,491573,2026-07-18T15:57:58+00:00,tabular_data_or_result,derived,True,project workspace,not_applicable,see source manifest
work/landcover/Taxila_PreserveX_Stage4_Batch2/outputs/provisional_unadjusted_mapped_area_diagnostics.csv,.csv,2779,2026-07-18T15:57:58+00:00,tabular_data_or_result,derived,True,project workspace,not_applicable,see source manifest
work/landcover/Taxila_PreserveX_Stage4_Batch2/outputs/proxy_agreement_class_metrics.csv,.csv,585,2026-07-18T15:57:46+00:00,tabular_data_or_result,derived,True,project workspace,not_applicable,see source manifest
work/landcover/Taxila_PreserveX_Stage4_Batch2/outputs/proxy_agreement_confusion_matrix.csv,.csv,222,2026-07-18T15:57:46+00:00,tabular_data_or_result,derived,True,project workspace,not_applicable,see source manifest
work/landcover/Taxila_PreserveX_Stage4_Batch2/outputs/proxy_agreement_diagnostics.json,.json,1509,2026-07-18T15:57:46+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/landcover/Taxila_PreserveX_Stage4_Batch2/outputs/proxy_sample_partition.csv,.csv,530312,2026-07-18T15:57:46+00:00,tabular_data_or_result,derived,True,project workspace,not_applicable,see source manifest
work/landcover/Taxila_PreserveX_Stage4_Batch2/outputs/random_forest_development_model.pkl.gz,.gz,21419900,2026-07-18T15:57:48+00:00,spatial_data,derived,True,project workspace,see file metadata or manifest,see source manifest
work/landcover/Taxila_PreserveX_Stage4_Batch2/outputs/random_forest_feature_importance.csv,.csv,797,2026-07-18T15:57:48+00:00,tabular_data_or_result,derived,True,project workspace,not_applicable,see source manifest
work/landcover/Taxila_PreserveX_Stage4_Batch2/outputs/random_forest_tuning_results.csv,.csv,615,2026-07-18T15:57:46+00:00,tabular_data_or_result,derived,True,project workspace,not_applicable,see source manifest
work/landcover/Taxila_PreserveX_Stage4_Batch2/outputs/sha256_manifest.csv,.csv,4033,2026-07-18T16:05:42+00:00,tabular_data_or_result,derived,True,project workspace,not_applicable,see source manifest
work/landcover/Taxila_PreserveX_Stage4_Batch2/outputs/software_environment.json,.json,291,2026-07-18T15:59:58+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/landcover/Taxila_PreserveX_Stage4_Batch2/outputs/structural_validation.json,.json,15788,2026-07-18T15:59:58+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/landcover/Taxila_PreserveX_Stage4_Batch2/outputs/temporal_plausibility_audit.json,.json,1004,2026-07-18T15:57:58+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/landcover/Taxila_PreserveX_Stage4_Batch2/outputs/worldcover_2020_2021_consensus_proxy_labels.tif,.tif,72382,2026-07-18T15:57:16+00:00,spatial_data,derived,True,project workspace,see file metadata or manifest,see source manifest
work/landcover/Taxila_PreserveX_Stage4_Batch2/outputs/worldcover_assets.json,.json,514,2026-07-18T15:57:16+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/landcover/Taxila_PreserveX_Stage4_Batch2/outputs/worldcover_consensus_proxy_purity.tif,.tif,106349,2026-07-18T15:57:16+00:00,spatial_data,derived,True,project workspace,see file metadata or manifest,see source manifest
work/landcover/Taxila_PreserveX_Stage4_Batch2/requirements.txt,.txt,77,2026-07-18T15:59:48+00:00,documentation,project_working_file,True,project workspace,not_applicable,not_applicable
work/landcover/Taxila_PreserveX_Stage4_Batch2/validate_batch2.py,.py,6067,2026-07-18T15:59:48+00:00,executable_code,project_working_file,True,project workspace,not_applicable,not_applicable
work/landsat/README.md,.md,1985,2026-07-18T23:21:26+00:00,documentation,project_working_file,True,project workspace,not_applicable,not_applicable
work/landsat/acquire_preprocess_landsat.py,.py,24146,2026-07-18T23:26:01+00:00,executable_code,project_working_file,True,project workspace,not_applicable,not_applicable
work/landsat/batch1_config.json,.json,5467,2026-07-18T23:08:20+00:00,other,project_working_file,False,project workspace,not_applicable,not_applicable
work/landsat/discover_landsat_scenes.py,.py,11384,2026-07-18T22:17:40+00:00,executable_code,project_working_file,True,project workspace,not_applicable,not_applicable
work/landsat/outputs/composites/E2004_oli_like_indices.tif,.tif,5220500,2026-07-18T23:26:12+00:00,spatial_data,derived,True,project workspace,see file metadata or manifest,see source manifest
work/landsat/outputs/composites/E2004_oli_like_surface_reflectance.tif,.tif,7345754,2026-07-18T23:26:12+00:00,spatial_data,derived,True,project workspace,see file metadata or manifest,see source manifest
work/landsat/outputs/composites/E2004_sensor_native_surface_reflectance.tif,.tif,7359456,2026-07-18T23:26:12+00:00,spatial_data,derived,True,project workspace,see file metadata or manifest,see source manifest
work/landsat/outputs/composites/E2004_strict_valid_observation_count.tif,.tif,57380,2026-07-18T23:26:12+00:00,spatial_data,derived,True,project workspace,see file metadata or manifest,see source manifest
work/landsat/outputs/composites/E2004_valid_observation_count.tif,.tif,57300,2026-07-18T23:26:12+00:00,spatial_data,derived,True,project workspace,see file metadata or manifest,see source manifest
work/landsat/outputs/composites/E2009_oli_like_indices.tif,.tif,5217160,2026-07-18T23:26:12+00:00,spatial_data,derived,True,project workspace,see file metadata or manifest,see source manifest
work/landsat/outputs/composites/E2009_oli_like_surface_reflectance.tif,.tif,7327474,2026-07-18T23:26:12+00:00,spatial_data,derived,True,project workspace,see file metadata or manifest,see source manifest
work/landsat/outputs/composites/E2009_sensor_native_surface_reflectance.tif,.tif,7348954,2026-07-18T23:26:12+00:00,spatial_data,derived,True,project workspace,see file metadata or manifest,see source manifest
work/landsat/outputs/composites/E2009_strict_valid_observation_count.tif,.tif,46450,2026-07-18T23:26:12+00:00,spatial_data,derived,True,project workspace,see file metadata or manifest,see source manifest
work/landsat/outputs/composites/E2009_valid_observation_count.tif,.tif,46390,2026-07-18T23:26:12+00:00,spatial_data,derived,True,project workspace,see file metadata or manifest,see source manifest
work/landsat/outputs/composites/E2014_oli_like_indices.tif,.tif,5041020,2026-07-18T23:26:12+00:00,spatial_data,derived,True,project workspace,see file metadata or manifest,see source manifest
work/landsat/outputs/composites/E2014_oli_like_surface_reflectance.tif,.tif,7139670,2026-07-18T23:26:12+00:00,spatial_data,derived,True,project workspace,see file metadata or manifest,see source manifest
work/landsat/outputs/composites/E2014_sensor_native_surface_reflectance.tif,.tif,7139678,2026-07-18T23:26:12+00:00,spatial_data,derived,True,project workspace,see file metadata or manifest,see source manifest
work/landsat/outputs/composites/E2014_strict_valid_observation_count.tif,.tif,41562,2026-07-18T23:26:12+00:00,spatial_data,derived,True,project workspace,see file metadata or manifest,see source manifest
work/landsat/outputs/composites/E2014_valid_observation_count.tif,.tif,109606,2026-07-18T23:26:12+00:00,spatial_data,derived,True,project workspace,see file metadata or manifest,see source manifest
work/landsat/outputs/composites/E2019_oli_like_indices.tif,.tif,5006380,2026-07-18T23:26:12+00:00,spatial_data,derived,True,project workspace,see file metadata or manifest,see source manifest
work/landsat/outputs/composites/E2019_oli_like_surface_reflectance.tif,.tif,7102304,2026-07-18T23:26:12+00:00,spatial_data,derived,True,project workspace,see file metadata or manifest,see source manifest
work/landsat/outputs/composites/E2019_sensor_native_surface_reflectance.tif,.tif,7102312,2026-07-18T23:26:12+00:00,spatial_data,derived,True,project workspace,see file metadata or manifest,see source manifest
work/landsat/outputs/composites/E2019_strict_valid_observation_count.tif,.tif,42460,2026-07-18T23:26:12+00:00,spatial_data,derived,True,project workspace,see file metadata or manifest,see source manifest
work/landsat/outputs/composites/E2019_valid_observation_count.tif,.tif,111194,2026-07-18T23:26:12+00:00,spatial_data,derived,True,project workspace,see file metadata or manifest,see source manifest
work/landsat/outputs/composites/E2024_oli_like_indices.tif,.tif,5120320,2026-07-18T23:26:12+00:00,spatial_data,derived,True,project workspace,see file metadata or manifest,see source manifest
