component_id,component_name,radius_m,epoch_id,label_year,valid_cells,ndvi_median,ndvi_p10,ndvi_p90,ndbi_median,ndbi_p10,ndbi_p90,mndwi_median,mndwi_p10,mndwi_p90,bsi_median,bsi_p10,bsi_p90,classified_cells,lc_class_1_share,lc_class_2_share,lc_class_3_share,lc_class_4_share,lc_class_5_share,lc_class_6_share,ndvi_pressure,mndwi_pressure,ndbi_pressure,built_share_pressure,bare_share_pressure,surface_cover_pressure,landscape_pressure_score,terrain_susceptibility_score,slope_pressure,wetness_pressure,drainage_proximity_pressure,climate_extreme_score,integrated_exposure_score,local_priority_score
139-010,Kunala stupa and monastery,250,E2004,2004,219,0.3225996792316437,0.23401255905628204,0.4042136073112488,0.036971356719732285,-0.07446681708097458,0.08117935806512833,-0.42111828923225403,-0.4534713625907898,-0.381598562002182,0.10959581285715103,0.010071606375277042,0.15613505244255066,219,0.0821917808219178,0.1324200913242009,0.6301369863013698,0.0045662100456621,0.1506849315068493,0.0,0.9588235294117647,0.45294117647058824,0.9705882352941176,0.5588235294117647,0.9235294117647059,0.9647058823529412,0.7088235294117647,0.46078431372549017,0.5,0.5,0.38235294117647056,0.5166666666666666,0.5620915032679739,0.5848039215686275
139-010,Kunala stupa and monastery,250,E2009,2009,219,0.29412931203842163,0.23308447003364563,0.38076940178871155,0.040724169462919235,-0.07937486469745636,0.07703153789043427,-0.4051070809364319,-0.4337603747844696,-0.354855477809906,0.11088547110557556,0.003239385550841689,0.14816178381443024,219,0.182648401826484,0.1506849315068493,0.589041095890411,0.0,0.0776255707762557,0.0,0.9941176470588236,0.17058823529411765,0.9823529411764705,0.8529411764705882,0.9705882352941176,0.9882352941176471,0.5794117647058824,0.46078431372549017,0.5,0.5,0.38235294117647056,0.462037037037037,0.5007443718228032,0.5200980392156863
139-010,Kunala stupa and monastery,250,E2014,2014,219,0.35065239667892456,0.24215395748615265,0.4838447570800781,0.005092981271445751,-0.10801033675670624,0.07289531081914902,-0.40212202072143555,-0.45854446291923523,-0.3751892149448395,0.07316331565380096,-0.027520200237631798,0.13528820872306824,219,0.0684931506849315,0.0593607305936073,0.5799086757990868,0.0639269406392694,0.228310502283105,0.0,0.9117647058823529,0.08823529411764706,0.9235294117647059,0.5235294117647059,0.888235294117647,0.9176470588235295,0.5029411764705882,0.46078431372549017,0.5,0.5,0.38235294117647056,0.4842592592592592,0.48266158315177915,0.48186274509803917
139-010,Kunala stupa and monastery,250,E2019,2019,219,0.3749519884586334,0.2692597210407257,0.5011032819747925,-0.009978634305298328,-0.12193923443555832,0.05804508924484253,-0.4079687297344208,-0.45389673113822937,-0.37714728713035583,0.06433957070112228,-0.0422823503613472,0.12194713950157166,219,0.0136986301369863,0.0,0.634703196347032,0.0730593607305936,0.2785388127853881,0.0,0.8411764705882353,0.2529411764705882,0.8529411764705882,0.32941176470588235,0.3235294117647059,0.8470588235294118,0.55,0.46078431372549017,0.5,0.5,0.38235294117647056,0.3138888888888889,0.441557734204793,0.5053921568627451
139-010,Kunala stupa and monastery,250,E2024,2024,219,0.43504011631011963,0.2808198630809784,0.5934724807739258,-0.04930892586708069,-0.19264572858810425,0.05699153617024422,-0.42604944109916687,-0.46223413944244385,-0.3956662714481354,0.028066858649253845,-0.1103682816028595,0.11943650245666504,219,0.0182648401826484,0.0091324200913242,0.547945205479452,0.2557077625570776,0.1689497716894977,0.0,0.4647058823529412,0.5588235294117647,0.5235294117647059,0.4117647058823529,0.711764705882353,0.49411764705882355,0.5264705882352941,0.46078431372549017,0.5,0.5,0.38235294117647056,0.5259259259259259,0.5043936092955701,0.4936274509803922
139-011,Jandial complex,250,E2004,2004,223,0.34566551446914673,0.2989966571331024,0.4188428223133087,0.002652866067364812,-0.061086900532245636,0.042742472141981125,-0.41886231303215027,-0.451814204454422,-0.3789145052433014,0.07807254046201706,0.023559411987662315,0.11397799104452133,223,0.09865470852017937,0.0,0.8385650224215246,0.0,0.06278026905829596,0.0,0.9352941176470588,0.3941176470588235,0.9117647058823529,0.5823529411764706,0.3235294117647059,0.9235294117647059,0.6588235294117647,0.46078431372549017,0.20588235294117646,0.6764705882352942,0.5,0.5166666666666666,0.5454248366013071,0.5598039215686275
139-011,Jandial complex,250,E2009,2009,223,0.3493207097053528,0.29533687233924866,0.41388416290283203,-0.024062320590019226,-0.07336937636137009,0.03570346534252167,-0.39524465799331665,-0.426079660654068,-0.37275567650794983,0.05200888216495514,0.007931905798614025,0.10485821962356567,223,0.16591928251121077,0.0,0.8161434977578476,0.0,0.017937219730941704,0.0,0.9235294117647059,0.07647058823529412,0.7352941176470589,0.8058823529411765,0.3235294117647059,0.8294117647058824,0.4529411764705883,0.46078431372549017,0.20588235294117646,0.6764705882352942,0.5,0.462037037037037,0.4585875090777052,0.45686274509803926
139-011,Jandial complex,250,E2014,2014,223,0.3851248025894165,0.27581825852394104,0.5001108050346375,-0.025963596999645233,-0.12190570682287216,0.03574424237012863,-0.3918660283088684,-0.4405112564563751,-0.35443204641342163,0.04799584299325943,-0.040506765246391296,0.1019330620765686,223,0.24663677130044842,0.013452914798206279,0.600896860986547,0.026905829596412557,0.11210762331838565,0.0,0.7,0.052941176470588235,0.7235294117647059,0.9823529411764705,0.7235294117647059,0.7117647058823529,0.38235294117647056,0.46078431372549017,0.20588235294117646,0.6764705882352942,0.5,0.4842592592592592,0.44246550472040663,0.42156862745098034
139-011,Jandial complex,250,E2019,2019,223,0.38026294112205505,0.2657032907009125,0.4944583773612976,-0.042098432779312134,-0.1258642077445984,0.02833215519785881,-0.38173291087150574,-0.43260905146598816,-0.33582159876823425,0.03912326693534851,-0.039047639816999435,0.10084842890501022,223,0.3094170403587444,0.0,0.5919282511210763,0.017937219730941704,0.08071748878923767,0.0,0.7588235294117647,0.0058823529411764705,0.5941176470588235,0.9941176470588236,0.3235294117647059,0.6764705882352942,0.3411764705882353,0.46078431372549017,0.20588235294117646,0.6764705882352942,0.5,0.3138888888888889,0.3719498910675381,0.40098039215686276
139-011,Jandial complex,250,E2024,2024,223,0.41625267267227173,0.29372113943099976,0.5643211007118225,-0.056678757071495056,-0.17226625978946686,0.014225666411221027,-0.39070215821266174,-0.43277132511138916,-0.34492889046669006,0.024587063118815422,-0.08646345883607864,0.08409252017736435,223,0.242152466367713,0.0,0.6412556053811659,0.053811659192825115,0.06278026905829596,0.0,0.5235294117647059,0.01764705882352941,0.45294117647058824,0.9588235294117647,0.3235294117647059,0.4882352941176471,0.2529411764705883,0.46078431372549017,0.20588235294117646,0.6764705882352942,0.5,0.5259259259259259,0.41321713870733473,0.3568627450980392
139-012,Lalchak and Badalpur Buddhist stuppa,250,E2004,2004,218,0.45696794986724854,0.3967526853084564,0.51485276222229,-0.08489546179771423,-0.13644857704639435,-0.030799970030784607,-0.4238312840461731,-0.44544631242752075,-0.4002547562122345,-0.001996314851567149,-0.05285011604428291,0.05049090087413788,218,0.013761467889908258,0.0,0.6376146788990825,0.1559633027522936,0.1926605504587156,0.0,0.34705882352941175,0.5235294117647059,0.3,0.34705882352941175,0.3235294117647059,0.32352941176470584,0.4235294117647059,0.2843137254901961,0.029411764705882353,0.7352941176470589,0.08823529411764706,0.5166666666666666,0.4081699346405229,0.353921568627451
139-012,Lalchak and Badalpur Buddhist stuppa,250,E2009,2009,218,0.46706199645996094,0.3993450701236725,0.5257850885391235,-0.09895803034305573,-0.1462320238351822,-0.049351416528224945,-0.4192318320274353,-0.447451114654541,-0.3860061466693878,-0.016427788883447647,-0.0627577155828476,0.027942489832639694,218,0.03669724770642202,0.0,0.591743119266055,0.17889908256880735,0.1926605504587156,0.0,0.31176470588235294,0.4176470588235294,0.2647058823529412,0.45294117647058824,0.3235294117647059,0.28823529411764703,0.3529411764705882,0.2843137254901961,0.029411764705882353,0.7352941176470589,0.08823529411764706,0.462037037037037,0.3664306463326071,0.31862745098039214
139-012,Lalchak and Badalpur Buddhist stuppa,250,E2014,2014,218,0.5076805949211121,0.3756243586540222,0.6151120662689209,-0.11454803496599197,-0.21303190290927887,-0.023745238780975342,-0.4225143790245056,-0.4536453187465668,-0.3722923696041107,-0.03214098513126373,-0.12481050193309784,0.051591213792562485,218,0.10091743119266056,0.0,0.3577981651376147,0.4724770642201835,0.06880733944954129,0.0,0.21764705882352942,0.48823529411764705,0.19411764705882353,0.6411764705882353,0.3235294117647059,0.20588235294117646,0.34705882352941175,0.2843137254901961,0.029411764705882353,0.7352941176470589,0.08823529411764706,0.4842592592592592,0.371877269426289,0.3156862745098039
139-012,Lalchak and Badalpur Buddhist stuppa,250,E2019,2019,217,0.5019766092300415,0.34559956192970276,0.5780817270278931,-0.13255153596401215,-0.20093970000743866,-0.04532167688012123,-0.40248391032218933,-0.4379885494709015,-0.33764129877090454,-0.041262973099946976,-0.10722072422504425,0.037583816796541214,217,0.20276497695852536,0.0,0.3087557603686636,0.4423963133640553,0.04608294930875576,0.0,0.2529411764705882,0.11176470588235295,0.1588235294117647,0.9,0.3235294117647059,0.20588235294117646,0.1588235294117647,0.2843137254901961,0.029411764705882353,0.7352941176470589,0.08823529411764706,0.3138888888888889,0.2523420479302832,0.2215686274509804
139-012,Lalchak and Badalpur Buddhist stuppa,250,E2024,2024,218,0.5489324331283569,0.39103397727012634,0.6324981451034546,-0.1583940088748932,-0.21560369431972504,-0.07469205558300018,-0.42853453755378723,-0.46496152877807617,-0.36576512455940247,-0.0716141015291214,-0.1329651176929474,0.0125553198158741,218,0.0779816513761468,0.0,0.39908256880733944,0.46788990825688076,0.05504587155963303,0.0,0.08823529411764706,0.6176470588235294,0.08823529411764706,0.5470588235294118,0.3235294117647059,0.08823529411764706,0.35294117647058826,0.2843137254901961,0.029411764705882353,0.7352941176470589,0.08823529411764706,0.5259259259259259,0.38772694262890345,0.3186274509803922
139-013,Mohra Moradu stupa and monastery,250,E2004,2004,222,0.38136452436447144,0.309330016374588,0.5326514840126038,-0.04159465804696083,-0.20248845219612122,0.054688382893800735,-0.40443792939186096,-0.46399036049842834,-0.310463547706604,0.03746340423822403,-0.11594155430793762,0.1186586543917656,222,0.12612612612612611,0.0,0.2747747747747748,0.18468468468468469,0.4144144144144144,0.0,0.7352941176470589,0.1588235294117647,0.6058823529411764,0.711764705882353,0.3235294117647059,0.6705882352941177,0.4147058823529412,0.6372549019607843,0.9117647058823529,0.029411764705882353,0.9705882352941176,0.5166666666666666,0.5228758169934641,0.5259803921568628
139-013,Mohra Moradu stupa and monastery,250,E2009,2009,222,0.3876684904098511,0.2928255796432495,0.5538118481636047,-0.047008782625198364,-0.21161818504333496,0.07056282460689545,-0.402275413274765,-0.4573971629142761,-0.33549878001213074,0.0264216847717762,-0.13270273804664612,0.1324492245912552,222,0.18018018018018017,0.0,0.32432432432432434,0.22072072072072071,0.2747747747747748,0.0,0.6764705882352942,0.1,0.5470588235294118,0.8411764705882353,0.3235294117647059,0.611764705882353,0.3558823529411765,0.6372549019607843,0.9117647058823529,0.029411764705882353,0.9705882352941176,0.462037037037037,0.48505809731299926,0.4965686274509804
139-013,Mohra Moradu stupa and monastery,250,E2014,2014,222,0.3827361464500427,0.30943331122398376,0.6938908696174622,-0.03947591409087181,-0.34943246841430664,0.06141252815723419,-0.4078245759010315,-0.4465605318546295,-0.3053816854953766,0.03833789750933647,-0.266350120306015,0.12053284049034119,222,0.0990990990990991,0.0,0.1981981981981982,0.2927927927927928,0.4099099099099099,0.0,0.711764705882353,0.2411764705882353,0.6176470588235294,0.5941176470588235,0.3235294117647059,0.6647058823529413,0.4529411764705883,0.6372549019607843,0.9117647058823529,0.029411764705882353,0.9705882352941176,0.4842592592592592,0.5248184458968773,0.5450980392156863
139-013,Mohra Moradu stupa and monastery,250,E2019,2019,222,0.4021712839603424,0.3057360053062439,0.6927570700645447,-0.0697094202041626,-0.3496881127357483,0.05168483406305313,-0.39106565713882446,-0.4366615414619446,-0.2956456243991852,0.014553552493453026,-0.2672812342643738,0.11284654587507248,222,0.12162162162162163,0.0045045045045045045,0.18018018018018017,0.3333333333333333,0.36036036036036034,0.0,0.5941176470588235,0.03529411764705882,0.37058823529411766,0.6882352941176471,0.6529411764705882,0.4823529411764706,0.25882352941176473,0.6372549019607843,0.9117647058823529,0.029411764705882353,0.9705882352941176,0.3138888888888889,0.40332244008714596,0.4480392156862745
139-013,Mohra Moradu stupa and monastery,250,E2024,2024,222,0.5445899963378906,0.4236157238483429,0.762449324131012,-0.15148817002773285,-0.3703356087207794,-0.02360004372894764,-0.42186206579208374,-0.46467679738998413,-0.3731691241264343,-0.06665625423192978,-0.29317548871040344,0.047556404024362564,222,0.018018018018018018,0.0,0.14864864864864866,0.5540540540540541,0.27927927927927926,0.0,0.1,0.4764705882352941,0.11176470588235295,0.37058823529411766,0.3235294117647059,0.10588235294117648,0.29117647058823526,0.6372549019607843,0.9117647058823529,0.029411764705882353,0.9705882352941176,0.5259259259259259,0.4847857661583152,0.46421568627450976
139-014,Pippala stupa and monastery,250,E2004,2004,218,0.4164581894874573,0.321158230304718,0.5188960433006287,-0.052331745624542236,-0.12871995568275452,0.018847396597266197,-0.42067283391952515,-0.44567054510116577,-0.3800201117992401,0.02620171383023262,-0.043186210095882416,0.09509836882352829,218,0.11467889908256881,0.0,0.6559633027522935,0.13761467889908258,0.09174311926605505,0.0,0.5117647058823529,0.4294117647058823,0.48823529411764705,0.6764705882352942,0.3235294117647059,0.5,0.4647058823529412,0.6372549019607844,0.6764705882352942,0.6176470588235294,0.6176470588235294,0.5166666666666666,0.5395424836601307,0.5509803921568628
139-014,Pippala stupa and monastery,250,E2009,2009,218,0.4073912799358368,0.3137357234954834,0.507965087890625,-0.05166229233145714,-0.12755000591278076,0.0197733324021101,-0.4117926359176636,-0.43726053833961487,-0.3752637207508087,0.027325492352247238,-0.04984141141176224,0.08960118889808655,218,0.13302752293577982,0.0,0.7064220183486238,0.0963302752293578,0.06422018348623854,0.0,0.5705882352941176,0.28823529411764703,0.5,0.7235294117647059,0.3235294117647059,0.5352941176470588,0.4117647058823529,0.6372549019607844,0.6764705882352942,0.6176470588235294,0.6176470588235294,0.462037037037037,0.5036855482933914,0.5245098039215687
139-014,Pippala stupa and monastery,250,E2014,2014,218,0.3966013491153717,0.28972846269607544,0.5696621537208557,-0.03502173721790314,-0.15285183489322662,0.03564930334687233,-0.4075166583061218,-0.45233726501464844,-0.3537794351577759,0.04469618201255798,-0.0779753029346466,0.10198131948709488,218,0.1559633027522936,0.05045871559633028,0.43577981651376146,0.20642201834862386,0.15137614678899083,0.0,0.6411764705882353,0.22941176470588234,0.6647058823529411,0.7588235294117647,0.8588235294117647,0.6529411764705882,0.4411764705882353,0.6372549019607844,0.6764705882352942,0.6176470588235294,0.6176470588235294,0.4842592592592592,0.5208968772694264,0.5392156862745099
139-014,Pippala stupa and monastery,250,E2019,2019,217,0.409261018037796,0.2724740505218506,0.6118190884590149,-0.056368280202150345,-0.20454157888889313,0.03193604201078415,-0.3936152458190918,-0.44420376420021057,-0.3398062288761139,0.027335433289408684,-0.1190837100148201,0.10080321878194809,217,0.23963133640552994,0.055299539170506916,0.3548387096774194,0.25806451612903225,0.09216589861751152,0.0,0.5470588235294118,0.06470588235294118,0.4647058823529412,0.9352941176470588,0.8764705882352941,0.5058823529411764,0.2852941176470588,0.6372549019607844,0.6764705882352942,0.6176470588235294,0.6176470588235294,0.3138888888888889,0.4121459694989107,0.4612745098039216
139-014,Pippala stupa and monastery,250,E2024,2024,218,0.4375935196876526,0.32124194502830505,0.5830733776092529,-0.0683496743440628,-0.16652150452136993,0.0086361113935709,-0.4083099365234375,-0.4471314549446106,-0.3585655391216278,0.017017817124724388,-0.08181346207857132,0.08467642217874527,218,0.1834862385321101,0.0,0.5091743119266054,0.2018348623853211,0.10550458715596331,0.0,0.45294117647058824,0.2647058823529412,0.38235294117647056,0.8647058823529412,0.3235294117647059,0.41764705882352937,0.3411764705882353,0.6372549019607844,0.6764705882352942,0.6176470588235294,0.6176470588235294,0.5259259259259259,0.5014524328249819,0.48921568627450984
139-015,Jaulian stupa and monastery,250,E2004,2004,220,0.356581449508667,0.29560258984565735,0.43886640667915344,-0.011765826493501663,-0.1169217973947525,0.04651118442416191,-0.40927812457084656,-0.4641141891479492,-0.3353436291217804,0.0655793696641922,-0.021842341870069504,0.11260227859020233,220,0.17727272727272728,0.0,0.4636363636363636,0.045454545454545456,0.31363636363636366,0.0,0.9,0.27647058823529413,0.8411764705882353,0.8294117647058824,0.3235294117647059,0.8705882352941177,0.5735294117647058,0.8137254901960783,0.7941176470588235,0.8529411764705882,0.7941176470588235,0.5166666666666666,0.634640522875817,0.6936274509803921
139-015,Jaulian stupa and monastery,250,E2009,2009,220,0.3581775426864624,0.29841887950897217,0.445622980594635,-0.016687069088220596,-0.10611008107662201,0.06160343065857887,-0.415324330329895,-0.4652182161808014,-0.36391565203666687,0.05967389792203903,-0.027990931645035744,0.12620869278907776,220,0.1409090909090909,0.0,0.5045454545454545,0.031818181818181815,0.32272727272727275,0.0,0.888235294117647,0.31176470588235294,0.8058823529411765,0.7470588235294118,0.3235294117647059,0.8470588235294118,0.5794117647058823,0.8137254901960783,0.7941176470588235,0.8529411764705882,0.7941176470588235,0.462037037037037,0.6183914306463326,0.6965686274509804
139-015,Jaulian stupa and monastery,250,E2014,2014,220,0.38564616441726685,0.3231068551540375,0.48676761984825134,-0.015710974112153053,-0.1173187717795372,0.05172635614871979,-0.4157412350177765,-0.4591987133026123,-0.34638383984565735,0.05763369798660278,-0.03311450406908989,0.11193516850471497,220,0.1,0.0,0.33636363636363636,0.07727272727272727,0.4863636363636364,0.0,0.6882352941176471,0.3235294117647059,0.8176470588235294,0.6176470588235294,0.3235294117647059,0.7529411764705882,0.538235294117647,0.8137254901960783,0.7941176470588235,0.8529411764705882,0.7941176470588235,0.4842592592592592,0.6120733478576615,0.6759803921568627
139-015,Jaulian stupa and monastery,250,E2019,2019,220,0.4730490446090698,0.37066128849983215,0.5882266163825989,-0.11167709529399872,-0.19852404296398163,-0.03085649013519287,-0.4179488718509674,-0.4823857545852661,-0.3468859791755676,-0.025143129751086235,-0.10551117360591888,0.04951920732855797,220,0.1,0.0,0.17272727272727273,0.30454545454545456,0.42272727272727273,0.0,0.27647058823529413,0.3588235294117647,0.22941176470588234,0.6176470588235294,0.3235294117647059,0.2529411764705882,0.3058823529411765,0.8137254901960783,0.7941176470588235,0.8529411764705882,0.7941176470588235,0.3138888888888889,0.4778322440087146,0.5598039215686275
139-015,Jaulian stupa and monastery,250,E2024,2024,220,0.5989766716957092,0.44629591703414917,0.6902639865875244,-0.19252507388591766,-0.27562323212623596,-0.07558091729879379,-0.4283483922481537,-0.4720863997936249,-0.3757564425468445,-0.10588210821151733,-0.19130083918571472,0.00048505276208743453,220,0.05,0.0,0.12727272727272726,0.759090909090909,0.06363636363636363,0.0,0.052941176470588235,0.6058823529411764,0.01764705882352941,0.4764705882352941,0.3235294117647059,0.03529411764705882,0.3205882352941176,0.8137254901960783,0.7941176470588235,0.8529411764705882,0.7941176470588235,0.5259259259259259,0.5534132171387073,0.567156862745098
139-016,Lalchak mounds,250,E2004,2004,217,0.4492645263671875,0.34894075989723206,0.49842312932014465,-0.07957044243812561,-0.13517031073570251,0.004650616552680731,-0.42313727736473083,-0.44253331422805786,-0.4076228141784668,0.0038114902563393116,-0.04437757655978203,0.079694963991642,217,0.0,0.0,0.5806451612903226,0.07834101382488479,0.34101382488479265,0.0,0.3941176470588235,0.5,0.3352941176470588,0.12352941176470589,0.3235294117647059,0.36470588235294116,0.4323529411764706,0.3725490196078431,0.14705882352941177,0.9411764705882353,0.029411764705882353,0.5166666666666666,0.44052287581699345,0.4024509803921569
139-016,Lalchak mounds,250,E2009,2009,217,0.437905877828598,0.3457428216934204,0.5228856801986694,-0.0819140076637268,-0.1375647336244583,0.00029786324012093246,-0.42129477858543396,-0.43859121203422546,-0.39536094665527344,0.002798222005367279,-0.058151084929704666,0.07964622229337692,217,0.013824884792626729,0.0,0.7511520737327189,0.15668202764976957,0.07834101382488479,0.0,0.4411764705882353,0.4647058823529412,0.31176470588235294,0.3588235294117647,0.3235294117647059,0.3764705882352941,0.42058823529411765,0.3725490196078431,0.14705882352941177,0.9411764705882353,0.029411764705882353,0.462037037037037,0.41839143064633255,0.39656862745098037
139-016,Lalchak mounds,250,E2014,2014,217,0.592842161655426,0.48230797052383423,0.7064841985702515,-0.17968717217445374,-0.2950366139411926,-0.08448576927185059,-0.433415949344635,-0.45996594429016113,-0.4080389142036438,-0.09393453598022461,-0.212214857339859,-0.005097610875964165,217,0.004608294930875576,0.0,0.0967741935483871,0.7972350230414746,0.10138248847926268,0.0,0.06470588235294118,0.711764705882353,0.041176470588235294,0.28823529411764703,0.3235294117647059,0.05294117647058824,0.3823529411764706,0.3725490196078431,0.14705882352941177,0.9411764705882353,0.029411764705882353,0.4842592592592592,0.4130537400145243,0.37745098039215685
139-016,Lalchak mounds,250,E2019,2019,217,0.5444275140762329,0.4473242461681366,0.6170573234558105,-0.16267596185207367,-0.23783841729164124,-0.046513631939888,-0.41798150539398193,-0.4436750113964081,-0.3914332985877991,-0.07420893013477325,-0.14084061980247498,0.029601573944091797,217,0.0,0.0,0.33640552995391704,0.6267281105990783,0.03686635944700461,0.0,0.11176470588235295,0.37058823529411766,0.07647058823529412,0.12352941176470589,0.3235294117647059,0.09411764705882353,0.2323529411764706,0.3725490196078431,0.14705882352941177,0.9411764705882353,0.029411764705882353,0.3138888888888889,0.3062636165577342,0.30245098039215684
139-016,Lalchak mounds,250,E2024,2024,217,0.5045789480209351,0.4083796441555023,0.5913928747177124,-0.11269333213567734,-0.1822124719619751,-0.037934958934783936,-0.4397760331630707,-0.46167513728141785,-0.41919487714767456,-0.030376138165593147,-0.09757089614868164,0.037032511085271835,217,0.0,0.0,0.41013824884792627,0.35023041474654376,0.23963133640552994,0.0,0.22941176470588234,0.7823529411764706,0.21764705882352942,0.12352941176470589,0.3235294117647059,0.22352941176470587,0.5029411764705882,0.3725490196078431,0.14705882352941177,0.9411764705882353,0.029411764705882353,0.5259259259259259,0.46713870733478574,0.4377450980392157
139-017,Buddhist remains around Bhallar stupa,250,E2004,2004,219,0.3759267330169678,0.3120039701461792,0.4514613449573517,-0.03009750135242939,-0.12645213305950165,0.028368163853883743,-0.40585091710090637,-0.4404985308647156,-0.3560001254081726,0.04533278942108154,-0.03878728672862053,0.10102485865354538,219,0.1598173515981735,0.0136986301369863,0.6301369863013698,0.0639269406392694,0.1324200913242009,0.0,0.8294117647058824,0.19411764705882353,0.7,0.7823529411764706,0.7411764705882353,0.7647058823529411,0.4794117647058823,0.5980392156862745,0.5588235294117647,0.5588235294117647,0.6764705882352942,0.5166666666666666,0.5313725490196078,0.5387254901960784
139-017,Buddhist remains around Bhallar stupa,250,E2009,2009,219,0.36593371629714966,0.3074764013290405,0.44086042046546936,-0.021011436358094215,-0.11374935507774353,0.03230925276875496,-0.40255916118621826,-0.4467388689517975,-0.3581240773200989,0.052698273211717606,-0.03453771770000458,0.10172045230865479,219,0.2420091324200913,0.0,0.6210045662100456,0.0182648401826484,0.1187214611872146,0.0,0.8647058823529412,0.12352941176470589,0.7705882352941177,0.9470588235294117,0.3235294117647059,0.8176470588235294,0.47058823529411764,0.5980392156862745,0.5588235294117647,0.5588235294117647,0.6764705882352942,0.462037037037037,0.5102214960058097,0.5343137254901961
139-017,Buddhist remains around Bhallar stupa,250,E2014,2014,213,0.4095076322555542,0.2955320477485657,0.535047173500061,-0.04697674885392189,-0.13830114901065826,0.022444671019911766,-0.41274699568748474,-0.4650256335735321,-0.36768001317977905,0.030027607455849648,-0.05180151388049126,0.09510510414838791,213,0.16901408450704225,0.004694835680751174,0.39906103286384975,0.13145539906103287,0.29577464788732394,0.0,0.5352941176470588,0.3,0.5588235294117647,0.8176470588235294,0.7,0.5470588235294118,0.42352941176470593,0.5980392156862745,0.5588235294117647,0.5588235294117647,0.6764705882352942,0.4842592592592592,0.5019426289034131,0.5107843137254902
139-017,Buddhist remains around Bhallar stupa,250,E2019,2019,219,0.4335514008998871,0.3067276179790497,0.5435551404953003,-0.06379693746566772,-0.16781459748744965,0.003613933688029647,-0.4036156237125397,-0.4633745849132538,-0.3425532579421997,0.016750559210777283,-0.07772479951381683,0.07951021194458008,219,0.2146118721461187,0.0045662100456621,0.2876712328767123,0.1552511415525114,0.3378995433789954,0.0,0.4764705882352941,0.13529411764705881,0.3941176470588235,0.9117647058823529,0.6823529411764706,0.43529411764705883,0.2852941176470588,0.5980392156862745,0.5588235294117647,0.5588235294117647,0.6764705882352942,0.3138888888888889,0.3990740740740741,0.44166666666666665
139-017,Buddhist remains around Bhallar stupa,250,E2024,2024,219,0.4439898729324341,0.2717936336994171,0.575602114200592,-0.07288651168346405,-0.17587660253047943,0.03634344041347504,-0.41660377383232117,-0.4706212282180786,-0.361356258392334,0.011188040487468243,-0.09301970154047012,0.10253117233514786,219,0.2009132420091324,0.0,0.3242009132420091,0.2785388127853881,0.1963470319634703,0.0,0.40588235294117647,0.3352941176470588,0.3588235294117647,0.888235294117647,0.3235294117647059,0.38235294117647056,0.35882352941176465,0.5980392156862745,0.5588235294117647,0.5588235294117647,0.6764705882352942,0.5259259259259259,0.4942628903413217,0.4784313725490196
139-018,Giri Mosque and tombs,250,E2004,2004,219,0.5384989380836487,0.4456789195537567,0.6274721622467041,-0.1237630844116211,-0.25116685032844543,-0.024152299389243126,-0.4416521489620209,-0.4755762219429016,-0.37771931290626526,-0.047816816717386246,-0.16281011700630188,0.04587836563587189,219,0.0,0.0,0.0958904109589041,0.5753424657534246,0.3287671232876712,0.0,0.13529411764705881,0.8058823529411765,0.17058823529411765,0.12352941176470589,0.3235294117647059,0.15294117647058825,0.47941176470588237,0.7352941176470588,0.8529411764705882,0.4411764705882353,0.9117647058823529,0.5166666666666666,0.5771241830065359,0.6073529411764705
139-018,Giri Mosque and tombs,250,E2009,2009,219,0.5026785731315613,0.4126760959625244,0.5969694256782532,-0.09641122817993164,-0.22088731825351715,0.00647764140740037,-0.44884684681892395,-0.48355770111083984,-0.3854258060455322,-0.02800535224378109,-0.14402224123477936,0.06759627908468246,219,0.0,0.0,0.1506849315068493,0.4611872146118721,0.3881278538812785,0.0,0.2411764705882353,0.8529411764705882,0.27647058823529413,0.12352941176470589,0.3235294117647059,0.25882352941176473,0.5558823529411765,0.7352941176470588,0.8529411764705882,0.4411764705882353,0.9117647058823529,0.462037037037037,0.5844045025417574,0.6455882352941176
139-018,Giri Mosque and tombs,250,E2014,2014,219,0.5281989574432373,0.4165857434272766,0.6400242447853088,-0.09549693018198013,-0.22040818631649017,0.017215130850672722,-0.4735402464866638,-0.4947357773780823,-0.4353347420692444,-0.02440917305648327,-0.14090605080127716,0.07365158945322037,219,0.0,0.0,0.0547945205479452,0.4474885844748858,0.4977168949771689,0.0,0.18235294117647058,0.9941176470588236,0.28823529411764703,0.12352941176470589,0.3235294117647059,0.23529411764705882,0.6147058823529412,0.7352941176470588,0.8529411764705882,0.4411764705882353,0.9117647058823529,0.4842592592592592,0.6114197530864197,0.675
139-018,Giri Mosque and tombs,250,E2019,2019,219,0.5289149284362793,0.37507766485214233,0.662033200263977,-0.10065731406211853,-0.23343591392040253,0.03247231990098953,-0.46632713079452515,-0.48916736245155334,-0.4230426251888275,-0.024009283632040024,-0.15557552874088287,0.09313693642616272,219,0.0,0.0,0.1278538812785388,0.3789954337899543,0.4931506849315068,0.0,0.1588235294117647,0.9705882352941176,0.2529411764705882,0.12352941176470589,0.3235294117647059,0.20588235294117646,0.5882352941176471,0.7352941176470588,0.8529411764705882,0.4411764705882353,0.9117647058823529,0.3138888888888889,0.5458061002178649,0.6617647058823529
