component_id,component_name,radius_m,epoch_id,label_year,valid_cells,ndvi_median,ndvi_p10,ndvi_p90,ndbi_median,ndbi_p10,ndbi_p90,mndwi_median,mndwi_p10,mndwi_p90,bsi_median,bsi_p10,bsi_p90,classified_cells,lc_class_1_share,lc_class_2_share,lc_class_3_share,lc_class_4_share,lc_class_5_share,lc_class_6_share,ndvi_pressure,ndbi_pressure,mndwi_pressure,surface_cover_pressure,landscape_pressure_score,terrain_susceptibility_score,slope_pressure,wetness_pressure,drainage_proximity_pressure,local_priority_score,fixed_rank
139-007,Khader Mohra (Akhuri),250,E2009,2009,220,0.3822718262672424,0.2955384254455566,0.5513758063316345,-0.0384408980607986,-0.2079545855522155,0.0696920976042747,-0.4043898582458496,-0.4578762948513031,-0.3404472470283508,0.0346824452280998,-0.1264399886131286,0.1319246739149093,220,0.1590909090909091,0.0,0.3681818181818181,0.1909090909090909,0.2818181818181818,0.0,0.7235294117647059,0.6294117647058823,0.14705882352941177,0.6764705882352942,0.411764705882353,0.6372549019607843,0.9705882352941176,0.08823529411764706,0.8529411764705882,0.5245098039215687,
139-007,Khader Mohra (Akhuri),250,E2014,2014,220,0.3785058259963989,0.309337317943573,0.6880178451538086,-0.0348882004618644,-0.3470483720302582,0.0604560673236846,-0.4063917696475982,-0.4454796016216278,-0.3064566552639007,0.0451554395258426,-0.2645008563995361,0.1195940300822258,220,0.1,0.0,0.2318181818181818,0.25,0.4181818181818181,0.0,0.7941176470588235,0.6764705882352942,0.20588235294117646,0.7352941176470589,0.47058823529411764,0.6372549019607843,0.9705882352941176,0.08823529411764706,0.8529411764705882,0.553921568627451,
139-007,Khader Mohra (Akhuri),250,E2019,2019,220,0.3995441794395447,0.3081773817539215,0.6924439072608948,-0.0556280240416526,-0.3454978168010711,0.0465174503624439,-0.3910656571388244,-0.4359236359596252,-0.3003770112991333,0.0274242293089628,-0.2614466249942779,0.1091746687889099,220,0.1136363636363636,0.0045454545454545,0.209090909090909,0.2954545454545454,0.3772727272727272,0.0,0.6176470588235294,0.4764705882352941,0.03529411764705882,0.5470588235294118,0.2911764705882353,0.6372549019607843,0.9705882352941176,0.08823529411764706,0.8529411764705882,0.4642156862745098,
139-007,Khader Mohra (Akhuri),250,E2024,2024,220,0.5365327596664429,0.4238853752613067,0.7560530304908752,-0.1381262242794037,-0.3583770394325256,-0.0270950198173522,-0.4231493175029754,-0.4644984900951385,-0.3736751675605774,-0.0517188087105751,-0.2876937687397003,0.0464812852442264,220,0.0181818181818181,0.0,0.15,0.5363636363636364,0.2954545454545454,0.0,0.14705882352941177,0.13529411764705881,0.5117647058823529,0.1411764705882353,0.32647058823529407,0.6372549019607843,0.9705882352941176,0.08823529411764706,0.8529411764705882,0.48186274509803917,7.0
139-008,Kalawan group of buildings,250,E2004,2004,220,0.3811111450195312,0.328622043132782,0.4510171711444855,-0.0030727516859769,-0.0667481422424316,0.0423527173697948,-0.4604091942310333,-0.4802438616752624,-0.4091074764728546,0.0728879496455192,0.0125538427382707,0.1120928525924682,220,0.009090909090909,0.0,0.359090909090909,0.009090909090909,0.6227272727272727,0.0,0.7470588235294118,0.8647058823529412,0.9235294117647059,0.8058823529411765,0.8647058823529412,0.3627450980392157,0.4411764705882353,0.20588235294117646,0.4411764705882353,0.6137254901960785,
139-008,Kalawan group of buildings,250,E2009,2009,220,0.3696270883083343,0.3126365542411804,0.4369095265865326,0.0013290185015648,-0.0583985410630703,0.0508858002722263,-0.454635739326477,-0.4852981567382812,-0.3971125483512878,0.0753697305917739,0.0213435348123312,0.117183044552803,220,0.0363636363636363,0.0,0.2954545454545454,0.0,0.6681818181818182,0.0,0.8529411764705882,0.888235294117647,0.9,0.8705882352941177,0.8852941176470588,0.3627450980392157,0.4411764705882353,0.20588235294117646,0.4411764705882353,0.6240196078431373,
139-008,Kalawan group of buildings,250,E2014,2014,220,0.3793463706970215,0.3025815188884735,0.4892759025096893,0.0076524754986166,-0.0797110348939895,0.0630106702446937,-0.4434022009372711,-0.4857242107391357,-0.397378146648407,0.0742630660533905,-0.0059421444311738,0.1213070079684257,220,0.0181818181818181,0.0409090909090909,0.3136363636363636,0.0636363636363636,0.5636363636363636,0.0,0.7705882352941177,0.9352941176470588,0.8411764705882353,0.8529411764705883,0.8470588235294119,0.3627450980392157,0.4411764705882353,0.20588235294117646,0.4411764705882353,0.6049019607843138,
139-008,Kalawan group of buildings,250,E2019,2019,220,0.4423191249370575,0.3703972995281219,0.5346314311027527,-0.0437627881765365,-0.1251147091388702,0.0017123271245509,-0.4505850672721863,-0.4845899045467376,-0.4019359648227691,0.0306262634694576,-0.0447911918163299,0.0745117887854576,220,0.0,0.0,0.2545454545454545,0.1454545454545454,0.6,0.0,0.4294117647058823,0.5823529411764706,0.8764705882352941,0.5058823529411764,0.6911764705882353,0.3627450980392157,0.4411764705882353,0.20588235294117646,0.4411764705882353,0.5269607843137255,
139-008,Kalawan group of buildings,250,E2024,2024,220,0.5389856100082397,0.4289125800132751,0.609224259853363,-0.1200803965330123,-0.1910439580678939,-0.051364105194807,-0.4605129063129425,-0.4915038645267486,-0.4137123525142669,-0.0402994193136692,-0.1118082404136657,0.0251279454678297,220,0.0,0.0,0.1318181818181818,0.3090909090909091,0.5590909090909091,0.0,0.12352941176470589,0.18235294117647058,0.9352941176470588,0.15294117647058825,0.5441176470588236,0.3627450980392157,0.4411764705882353,0.20588235294117646,0.4411764705882353,0.45343137254901966,12.0
139-009,Giri complex of monuments,250,E2004,2004,214,0.550095796585083,0.4829978942871094,0.6020787358283997,-0.1534760594367981,-0.2309283912181854,-0.0730572268366813,-0.4324811100959778,-0.4783889651298523,-0.3878164887428283,-0.0732400864362716,-0.1451436281204223,3.490777453407645e-05,214,0.0,0.0,0.0700934579439252,0.6915887850467289,0.2383177570093458,0.0,0.07647058823529412,0.1,0.6764705882352942,0.08823529411764706,0.3823529411764706,0.5392156862745098,0.7352941176470589,0.14705882352941177,0.7352941176470589,0.4607843137254902,
139-009,Giri complex of monuments,250,E2009,2009,214,0.518130898475647,0.4448986947536468,0.5858319997787476,-0.1460697948932647,-0.2154962569475174,-0.045777603983879,-0.4271692037582397,-0.4668174386024475,-0.3852712512016296,-0.0661339312791824,-0.1343234777450561,0.0196908973157405,214,0.0,0.0,0.1074766355140186,0.616822429906542,0.2757009345794392,0.0,0.20588235294117646,0.12352941176470589,0.5823529411764706,0.16470588235294117,0.3735294117647059,0.5392156862745098,0.7352941176470589,0.14705882352941177,0.7352941176470589,0.45637254901960783,
139-009,Giri complex of monuments,250,E2014,2014,214,0.6094837188720703,0.4727774262428283,0.6851534843444824,-0.1716459244489669,-0.2687614560127258,-0.0370560102164745,-0.4648666977882385,-0.49197518825531,-0.430559366941452,-0.0947676002979278,-0.1875120997428894,0.0336539037525653,214,0.0,0.0,0.0327102803738317,0.7149532710280374,0.2523364485981308,0.0,0.041176470588235294,0.06470588235294118,0.9588235294117647,0.05294117647058824,0.5058823529411764,0.5392156862745098,0.7352941176470589,0.14705882352941177,0.7352941176470589,0.5225490196078431,
139-009,Giri complex of monuments,250,E2019,2019,214,0.624665379524231,0.4883708655834198,0.7016202807426453,-0.190954715013504,-0.3011638522148132,-0.0737862884998321,-0.4600288271903991,-0.4868867695331573,-0.4227450788021087,-0.1140122264623642,-0.2156118750572204,0.0042072222568094,214,0.0,0.0,0.0514018691588785,0.7476635514018691,0.2009345794392523,0.0,0.029411764705882353,0.029411764705882353,0.9117647058823529,0.029411764705882353,0.47058823529411764,0.5392156862745098,0.7352941176470589,0.14705882352941177,0.7352941176470589,0.5049019607843137,
139-009,Giri complex of monuments,250,E2024,2024,214,0.6628482341766357,0.5406546592712402,0.7301334738731384,-0.2317436039447784,-0.3218517303466797,-0.1186872497200965,-0.4637450575828552,-0.4880808293819427,-0.433738112449646,-0.1520835310220718,-0.2430144548416137,-0.038900002837181,214,0.0,0.0,0.0046728971962616,0.9065420560747663,0.0887850467289719,0.0,0.0058823529411764705,0.0058823529411764705,0.9470588235294117,0.0058823529411764705,0.4764705882352941,0.5392156862745098,0.7352941176470589,0.14705882352941177,0.7352941176470589,0.5078431372549019,4.0
139-010,Kunala stupa and monastery,250,E2004,2004,219,0.3225996792316437,0.234012559056282,0.4042136073112488,0.0369713567197322,-0.0744668170809745,0.0811793580651283,-0.421118289232254,-0.4534713625907898,-0.381598562002182,0.109595812857151,0.010071606375277,0.1561350524425506,219,0.0821917808219178,0.1324200913242009,0.6301369863013698,0.0045662100456621,0.1506849315068493,0.0,0.9588235294117647,0.9705882352941176,0.45294117647058824,0.9647058823529412,0.7088235294117647,0.46078431372549017,0.5,0.5,0.38235294117647056,0.5848039215686275,
139-010,Kunala stupa and monastery,250,E2009,2009,219,0.2941293120384216,0.2330844700336456,0.3807694017887115,0.0407241694629192,-0.0793748646974563,0.0770315378904342,-0.4051070809364319,-0.4337603747844696,-0.354855477809906,0.1108854711055755,0.0032393855508416,0.1481617838144302,219,0.182648401826484,0.1506849315068493,0.589041095890411,0.0,0.0776255707762557,0.0,0.9941176470588236,0.9823529411764705,0.17058823529411765,0.9882352941176471,0.5794117647058824,0.46078431372549017,0.5,0.5,0.38235294117647056,0.5200980392156863,
139-010,Kunala stupa and monastery,250,E2014,2014,219,0.3506523966789245,0.2421539574861526,0.4838447570800781,0.0050929812714457,-0.1080103367567062,0.072895310819149,-0.4021220207214355,-0.4585444629192352,-0.3751892149448395,0.0731633156538009,-0.0275202002376317,0.1352882087230682,219,0.0684931506849315,0.0593607305936073,0.5799086757990868,0.0639269406392694,0.228310502283105,0.0,0.9117647058823529,0.9235294117647059,0.08823529411764706,0.9176470588235295,0.5029411764705882,0.46078431372549017,0.5,0.5,0.38235294117647056,0.48186274509803917,
139-010,Kunala stupa and monastery,250,E2019,2019,219,0.3749519884586334,0.2692597210407257,0.5011032819747925,-0.0099786343052983,-0.1219392344355583,0.0580450892448425,-0.4079687297344208,-0.4538967311382293,-0.3771472871303558,0.0643395707011222,-0.0422823503613472,0.1219471395015716,219,0.0136986301369863,0.0,0.634703196347032,0.0730593607305936,0.2785388127853881,0.0,0.8411764705882353,0.8529411764705882,0.2529411764705882,0.8470588235294118,0.55,0.46078431372549017,0.5,0.5,0.38235294117647056,0.5053921568627451,
139-010,Kunala stupa and monastery,250,E2024,2024,219,0.4350401163101196,0.2808198630809784,0.5934724807739258,-0.0493089258670806,-0.1926457285881042,0.0569915361702442,-0.4260494410991668,-0.4622341394424438,-0.3956662714481354,0.0280668586492538,-0.1103682816028595,0.119436502456665,219,0.0182648401826484,0.0091324200913242,0.547945205479452,0.2557077625570776,0.1689497716894977,0.0,0.4647058823529412,0.5235294117647059,0.5588235294117647,0.49411764705882355,0.5264705882352941,0.46078431372549017,0.5,0.5,0.38235294117647056,0.4936274509803922,5.0
139-011,Jandial complex,250,E2004,2004,223,0.3456655144691467,0.2989966571331024,0.4188428223133087,0.0026528660673648,-0.0610869005322456,0.0427424721419811,-0.4188623130321502,-0.451814204454422,-0.3789145052433014,0.078072540462017,0.0235594119876623,0.1139779910445213,223,0.0986547085201793,0.0,0.8385650224215246,0.0,0.0627802690582959,0.0,0.9352941176470588,0.9117647058823529,0.3941176470588235,0.9235294117647059,0.6588235294117647,0.46078431372549017,0.20588235294117646,0.6764705882352942,0.5,0.5598039215686275,
139-011,Jandial complex,250,E2009,2009,223,0.3493207097053528,0.2953368723392486,0.413884162902832,-0.0240623205900192,-0.07336937636137,0.0357034653425216,-0.3952446579933166,-0.426079660654068,-0.3727556765079498,0.0520088821649551,0.007931905798614,0.1048582196235656,223,0.1659192825112107,0.0,0.8161434977578476,0.0,0.0179372197309417,0.0,0.9235294117647059,0.7352941176470589,0.07647058823529412,0.8294117647058824,0.4529411764705883,0.46078431372549017,0.20588235294117646,0.6764705882352942,0.5,0.45686274509803926,
139-011,Jandial complex,250,E2014,2014,223,0.3851248025894165,0.275818258523941,0.5001108050346375,-0.0259635969996452,-0.1219057068228721,0.0357442423701286,-0.3918660283088684,-0.4405112564563751,-0.3544320464134216,0.0479958429932594,-0.0405067652463912,0.1019330620765686,223,0.2466367713004484,0.0134529147982062,0.600896860986547,0.0269058295964125,0.1121076233183856,0.0,0.7,0.7235294117647059,0.052941176470588235,0.7117647058823529,0.38235294117647056,0.46078431372549017,0.20588235294117646,0.6764705882352942,0.5,0.42156862745098034,
139-011,Jandial complex,250,E2019,2019,223,0.380262941122055,0.2657032907009125,0.4944583773612976,-0.0420984327793121,-0.1258642077445984,0.0283321551978588,-0.3817329108715057,-0.4326090514659881,-0.3358215987682342,0.0391232669353485,-0.0390476398169994,0.1008484289050102,223,0.3094170403587444,0.0,0.5919282511210763,0.0179372197309417,0.0807174887892376,0.0,0.7588235294117647,0.5941176470588235,0.0058823529411764705,0.6764705882352942,0.3411764705882353,0.46078431372549017,0.20588235294117646,0.6764705882352942,0.5,0.40098039215686276,
139-011,Jandial complex,250,E2024,2024,223,0.4162526726722717,0.2937211394309997,0.5643211007118225,-0.056678757071495,-0.1722662597894668,0.014225666411221,-0.3907021582126617,-0.4327713251113891,-0.34492889046669,0.0245870631188154,-0.0864634588360786,0.0840925201773643,223,0.242152466367713,0.0,0.6412556053811659,0.0538116591928251,0.0627802690582959,0.0,0.5235294117647059,0.45294117647058824,0.01764705882352941,0.4882352941176471,0.2529411764705883,0.46078431372549017,0.20588235294117646,0.6764705882352942,0.5,0.3568627450980392,16.0
139-012,Lalchak and Badalpur Buddhist stuppa,250,E2004,2004,218,0.4569679498672485,0.3967526853084564,0.51485276222229,-0.0848954617977142,-0.1364485770463943,-0.0307999700307846,-0.4238312840461731,-0.4454463124275207,-0.4002547562122345,-0.0019963148515671,-0.0528501160442829,0.0504909008741378,218,0.0137614678899082,0.0,0.6376146788990825,0.1559633027522936,0.1926605504587156,0.0,0.34705882352941175,0.3,0.5235294117647059,0.32352941176470584,0.4235294117647059,0.2843137254901961,0.029411764705882353,0.7352941176470589,0.08823529411764706,0.353921568627451,
139-012,Lalchak and Badalpur Buddhist stuppa,250,E2009,2009,218,0.4670619964599609,0.3993450701236725,0.5257850885391235,-0.0989580303430557,-0.1462320238351822,-0.0493514165282249,-0.4192318320274353,-0.447451114654541,-0.3860061466693878,-0.0164277888834476,-0.0627577155828476,0.0279424898326396,218,0.036697247706422,0.0,0.591743119266055,0.1788990825688073,0.1926605504587156,0.0,0.31176470588235294,0.2647058823529412,0.4176470588235294,0.28823529411764703,0.3529411764705882,0.2843137254901961,0.029411764705882353,0.7352941176470589,0.08823529411764706,0.31862745098039214,
139-012,Lalchak and Badalpur Buddhist stuppa,250,E2014,2014,218,0.5076805949211121,0.3756243586540222,0.6151120662689209,-0.1145480349659919,-0.2130319029092788,-0.0237452387809753,-0.4225143790245056,-0.4536453187465668,-0.3722923696041107,-0.0321409851312637,-0.1248105019330978,0.0515912137925624,218,0.1009174311926605,0.0,0.3577981651376147,0.4724770642201835,0.0688073394495412,0.0,0.21764705882352942,0.19411764705882353,0.48823529411764705,0.20588235294117646,0.34705882352941175,0.2843137254901961,0.029411764705882353,0.7352941176470589,0.08823529411764706,0.3156862745098039,
139-012,Lalchak and Badalpur Buddhist stuppa,250,E2019,2019,217,0.5019766092300415,0.3455995619297027,0.5780817270278931,-0.1325515359640121,-0.2009397000074386,-0.0453216768801212,-0.4024839103221893,-0.4379885494709015,-0.3376412987709045,-0.0412629730999469,-0.1072207242250442,0.0375838167965412,217,0.2027649769585253,0.0,0.3087557603686636,0.4423963133640553,0.0460829493087557,0.0,0.2529411764705882,0.1588235294117647,0.11176470588235295,0.20588235294117646,0.1588235294117647,0.2843137254901961,0.029411764705882353,0.7352941176470589,0.08823529411764706,0.2215686274509804,
139-012,Lalchak and Badalpur Buddhist stuppa,250,E2024,2024,218,0.5489324331283569,0.3910339772701263,0.6324981451034546,-0.1583940088748932,-0.215603694319725,-0.0746920555830001,-0.4285345375537872,-0.4649615287780761,-0.3657651245594024,-0.0716141015291214,-0.1329651176929474,0.0125553198158741,218,0.0779816513761468,0.0,0.3990825688073394,0.4678899082568807,0.055045871559633,0.0,0.08823529411764706,0.08823529411764706,0.6176470588235294,0.08823529411764706,0.35294117647058826,0.2843137254901961,0.029411764705882353,0.7352941176470589,0.08823529411764706,0.3186274509803922,17.0
139-013,Mohra Moradu stupa and monastery,250,E2004,2004,222,0.3813645243644714,0.309330016374588,0.5326514840126038,-0.0415946580469608,-0.2024884521961212,0.0546883828938007,-0.4044379293918609,-0.4639903604984283,-0.310463547706604,0.037463404238224,-0.1159415543079376,0.1186586543917656,222,0.1261261261261261,0.0,0.2747747747747748,0.1846846846846846,0.4144144144144144,0.0,0.7352941176470589,0.6058823529411764,0.1588235294117647,0.6705882352941177,0.4147058823529412,0.6372549019607843,0.9117647058823529,0.029411764705882353,0.9705882352941176,0.5259803921568628,
139-013,Mohra Moradu stupa and monastery,250,E2009,2009,222,0.3876684904098511,0.2928255796432495,0.5538118481636047,-0.0470087826251983,-0.2116181850433349,0.0705628246068954,-0.402275413274765,-0.4573971629142761,-0.3354987800121307,0.0264216847717762,-0.1327027380466461,0.1324492245912552,222,0.1801801801801801,0.0,0.3243243243243243,0.2207207207207207,0.2747747747747748,0.0,0.6764705882352942,0.5470588235294118,0.1,0.611764705882353,0.3558823529411765,0.6372549019607843,0.9117647058823529,0.029411764705882353,0.9705882352941176,0.4965686274509804,
139-013,Mohra Moradu stupa and monastery,250,E2014,2014,222,0.3827361464500427,0.3094333112239837,0.6938908696174622,-0.0394759140908718,-0.3494324684143066,0.0614125281572341,-0.4078245759010315,-0.4465605318546295,-0.3053816854953766,0.0383378975093364,-0.266350120306015,0.1205328404903411,222,0.0990990990990991,0.0,0.1981981981981982,0.2927927927927928,0.4099099099099099,0.0,0.711764705882353,0.6176470588235294,0.2411764705882353,0.6647058823529413,0.4529411764705883,0.6372549019607843,0.9117647058823529,0.029411764705882353,0.9705882352941176,0.5450980392156863,
139-013,Mohra Moradu stupa and monastery,250,E2019,2019,222,0.4021712839603424,0.3057360053062439,0.6927570700645447,-0.0697094202041626,-0.3496881127357483,0.0516848340630531,-0.3910656571388244,-0.4366615414619446,-0.2956456243991852,0.014553552493453,-0.2672812342643738,0.1128465458750724,222,0.1216216216216216,0.0045045045045045,0.1801801801801801,0.3333333333333333,0.3603603603603603,0.0,0.5941176470588235,0.37058823529411766,0.03529411764705882,0.4823529411764706,0.25882352941176473,0.6372549019607843,0.9117647058823529,0.029411764705882353,0.9705882352941176,0.4480392156862745,
139-013,Mohra Moradu stupa and monastery,250,E2024,2024,222,0.5445899963378906,0.4236157238483429,0.762449324131012,-0.1514881700277328,-0.3703356087207794,-0.0236000437289476,-0.4218620657920837,-0.4646767973899841,-0.3731691241264343,-0.0666562542319297,-0.2931754887104034,0.0475564040243625,222,0.018018018018018,0.0,0.1486486486486486,0.5540540540540541,0.2792792792792792,0.0,0.1,0.11176470588235295,0.4764705882352941,0.10588235294117648,0.29117647058823526,0.6372549019607843,0.9117647058823529,0.029411764705882353,0.9705882352941176,0.46421568627450976,11.0
139-014,Pippala stupa and monastery,250,E2004,2004,218,0.4164581894874573,0.321158230304718,0.5188960433006287,-0.0523317456245422,-0.1287199556827545,0.0188473965972661,-0.4206728339195251,-0.4456705451011657,-0.3800201117992401,0.0262017138302326,-0.0431862100958824,0.0950983688235282,218,0.1146788990825688,0.0,0.6559633027522935,0.1376146788990825,0.091743119266055,0.0,0.5117647058823529,0.48823529411764705,0.4294117647058823,0.5,0.4647058823529412,0.6372549019607844,0.6764705882352942,0.6176470588235294,0.6176470588235294,0.5509803921568628,
139-014,Pippala stupa and monastery,250,E2009,2009,218,0.4073912799358368,0.3137357234954834,0.507965087890625,-0.0516622923314571,-0.1275500059127807,0.0197733324021101,-0.4117926359176636,-0.4372605383396148,-0.3752637207508087,0.0273254923522472,-0.0498414114117622,0.0896011888980865,218,0.1330275229357798,0.0,0.7064220183486238,0.0963302752293578,0.0642201834862385,0.0,0.5705882352941176,0.5,0.28823529411764703,0.5352941176470588,0.4117647058823529,0.6372549019607844,0.6764705882352942,0.6176470588235294,0.6176470588235294,0.5245098039215687,
139-014,Pippala stupa and monastery,250,E2014,2014,218,0.3966013491153717,0.2897284626960754,0.5696621537208557,-0.0350217372179031,-0.1528518348932266,0.0356493033468723,-0.4075166583061218,-0.4523372650146484,-0.3537794351577759,0.0446961820125579,-0.0779753029346466,0.1019813194870948,218,0.1559633027522936,0.0504587155963302,0.4357798165137614,0.2064220183486238,0.1513761467889908,0.0,0.6411764705882353,0.6647058823529411,0.22941176470588234,0.6529411764705882,0.4411764705882353,0.6372549019607844,0.6764705882352942,0.6176470588235294,0.6176470588235294,0.5392156862745099,
139-014,Pippala stupa and monastery,250,E2019,2019,217,0.409261018037796,0.2724740505218506,0.6118190884590149,-0.0563682802021503,-0.2045415788888931,0.0319360420107841,-0.3936152458190918,-0.4442037642002105,-0.3398062288761139,0.0273354332894086,-0.1190837100148201,0.100803218781948,217,0.2396313364055299,0.0552995391705069,0.3548387096774194,0.2580645161290322,0.0921658986175115,0.0,0.5470588235294118,0.4647058823529412,0.06470588235294118,0.5058823529411764,0.2852941176470588,0.6372549019607844,0.6764705882352942,0.6176470588235294,0.6176470588235294,0.4612745098039216,
139-014,Pippala stupa and monastery,250,E2024,2024,218,0.4375935196876526,0.321241945028305,0.5830733776092529,-0.0683496743440628,-0.1665215045213699,0.0086361113935709,-0.4083099365234375,-0.4471314549446106,-0.3585655391216278,0.0170178171247243,-0.0818134620785713,0.0846764221787452,218,0.1834862385321101,0.0,0.5091743119266054,0.2018348623853211,0.1055045871559633,0.0,0.45294117647058824,0.38235294117647056,0.2647058823529412,0.41764705882352937,0.3411764705882353,0.6372549019607844,0.6764705882352942,0.6176470588235294,0.6176470588235294,0.48921568627450984,6.0
139-015,Jaulian stupa and monastery,250,E2004,2004,220,0.356581449508667,0.2956025898456573,0.4388664066791534,-0.0117658264935016,-0.1169217973947525,0.0465111844241619,-0.4092781245708465,-0.4641141891479492,-0.3353436291217804,0.0655793696641922,-0.0218423418700695,0.1126022785902023,220,0.1772727272727272,0.0,0.4636363636363636,0.0454545454545454,0.3136363636363636,0.0,0.9,0.8411764705882353,0.27647058823529413,0.8705882352941177,0.5735294117647058,0.8137254901960783,0.7941176470588235,0.8529411764705882,0.7941176470588235,0.6936274509803921,
139-015,Jaulian stupa and monastery,250,E2009,2009,220,0.3581775426864624,0.2984188795089721,0.445622980594635,-0.0166870690882205,-0.106110081076622,0.0616034306585788,-0.415324330329895,-0.4652182161808014,-0.3639156520366668,0.059673897922039,-0.0279909316450357,0.1262086927890777,220,0.1409090909090909,0.0,0.5045454545454545,0.0318181818181818,0.3227272727272727,0.0,0.888235294117647,0.8058823529411765,0.31176470588235294,0.8470588235294118,0.5794117647058823,0.8137254901960783,0.7941176470588235,0.8529411764705882,0.7941176470588235,0.6965686274509804,
139-015,Jaulian stupa and monastery,250,E2014,2014,220,0.3856461644172668,0.3231068551540375,0.4867676198482513,-0.015710974112153,-0.1173187717795372,0.0517263561487197,-0.4157412350177765,-0.4591987133026123,-0.3463838398456573,0.0576336979866027,-0.0331145040690898,0.1119351685047149,220,0.1,0.0,0.3363636363636363,0.0772727272727272,0.4863636363636364,0.0,0.6882352941176471,0.8176470588235294,0.3235294117647059,0.7529411764705882,0.538235294117647,0.8137254901960783,0.7941176470588235,0.8529411764705882,0.7941176470588235,0.6759803921568627,
139-015,Jaulian stupa and monastery,250,E2019,2019,220,0.4730490446090698,0.3706612884998321,0.5882266163825989,-0.1116770952939987,-0.1985240429639816,-0.0308564901351928,-0.4179488718509674,-0.4823857545852661,-0.3468859791755676,-0.0251431297510862,-0.1055111736059188,0.0495192073285579,220,0.1,0.0,0.1727272727272727,0.3045454545454545,0.4227272727272727,0.0,0.27647058823529413,0.22941176470588234,0.3588235294117647,0.2529411764705882,0.3058823529411765,0.8137254901960783,0.7941176470588235,0.8529411764705882,0.7941176470588235,0.5598039215686275,
139-015,Jaulian stupa and monastery,250,E2024,2024,220,0.5989766716957092,0.4462959170341491,0.6902639865875244,-0.1925250738859176,-0.2756232321262359,-0.0755809172987937,-0.4283483922481537,-0.4720863997936249,-0.3757564425468445,-0.1058821082115173,-0.1913008391857147,0.0004850527620874,220,0.05,0.0,0.1272727272727272,0.759090909090909,0.0636363636363636,0.0,0.052941176470588235,0.01764705882352941,0.6058823529411764,0.03529411764705882,0.3205882352941176,0.8137254901960783,0.7941176470588235,0.8529411764705882,0.7941176470588235,0.567156862745098,2.0
139-016,Lalchak mounds,250,E2004,2004,217,0.4492645263671875,0.348940759897232,0.4984231293201446,-0.0795704424381256,-0.1351703107357025,0.0046506165526807,-0.4231372773647308,-0.4425333142280578,-0.4076228141784668,0.0038114902563393,-0.044377576559782,0.079694963991642,217,0.0,0.0,0.5806451612903226,0.0783410138248847,0.3410138248847926,0.0,0.3941176470588235,0.3352941176470588,0.5,0.36470588235294116,0.4323529411764706,0.3725490196078431,0.14705882352941177,0.9411764705882353,0.029411764705882353,0.4024509803921569,
139-016,Lalchak mounds,250,E2009,2009,217,0.437905877828598,0.3457428216934204,0.5228856801986694,-0.0819140076637268,-0.1375647336244583,0.0002978632401209,-0.4212947785854339,-0.4385912120342254,-0.3953609466552734,0.0027982220053672,-0.0581510849297046,0.0796462222933769,217,0.0138248847926267,0.0,0.7511520737327189,0.1566820276497695,0.0783410138248847,0.0,0.4411764705882353,0.31176470588235294,0.4647058823529412,0.3764705882352941,0.42058823529411765,0.3725490196078431,0.14705882352941177,0.9411764705882353,0.029411764705882353,0.39656862745098037,
